FIPS,County,Mobility and Infrastructure Score
48131,131,56.26849772418269
20003,3,56.248471255597806
37117,117,56.23290751056478
53029,29,56.21867000167856
24039,39,56.2041182114787
39133,133,56.18824597943268
26011,11,56.17218925953454
42003,3,56.15369699063619
42129,129,56.140809229447264
12099,99,56.11475165637321
37071,71,56.08421588083513
40069,69,56.06329827840938
29203,203,56.02479995310027
8123,123,56.022672844722685
27143,143,56.00290183563189
55021,21,56.00051494484425
21049,49,55.983166414283836
29183,183,55.97002898747644
40097,97,55.95294861553369
54091,91,55.931644842253604
22003,3,55.9229215062856
13111,111,55.91694345861161
51035,35,55.877740134694655
42127,127,55.87019638953442
27097,97,55.860107173775354
18045,45,55.8401406501247
19129,129,55.83906859553477
26091,91,55.830890094832675
47151,151,55.80681959686874
12085,85,55.802047974528726
20191,191,55.790666835102655
36121,121,55.78586409164572
45043,43,55.78521889668389
29179,179,55.73480410731448
40131,131,55.734348287133415
36115,115,55.70734703426935
13139,139,55.69705663135678
35031,31,55.695547155929034
37157,157,55.68691620434668
5083,83,55.6860209628107
6067,67,55.671919867003325
28033,33,55.63952355540882
12093,93,55.63021871621031
45001,1,55.629381650835654
19031,31,55.62522741219665
40145,145,55.586261912000964
22001,1,55.5440685795517
22083,83,55.52624869756399
41071,71,55.522672890014256
23031,31,55.5221808211744
17057,57,55.51675091457485
6061,61,55.50085337488123
13315,315,55.45529999106363
51041,41,55.452869847233764
39089,89,55.44211389408144
48167,167,55.437207288059334
27045,45,55.42826209910273
13273,273,55.420867571480805
18153,153,55.41558856509635
42001,1,55.39293574925344
37123,123,55.39210790935447
6073,73,55.38669856601207
12035,35,55.36041695940971
46125,125,55.35662177878279
39041,41,55.35345721217069
18057,57,55.326180333053664
5135,135,55.3031540108282
38007,7,55.30245512836775
26001,1,55.29457234669629
40135,135,55.28641539557771
37137,137,55.28349168950193
30095,95,55.25958976553876
17123,123,55.257695038856
22075,75,55.25478275213381
22023,23,55.23167595619696
31007,7,55.23085330674142
37167,167,55.210656900626155
51630,630,55.200055493831435
5029,29,55.17354128376293
47077,77,55.165342306825224
37079,79,55.149378561776196
47041,41,55.147668132114966
21211,211,55.144602583077905
37015,15,55.086960535698445
39097,97,55.07118244288378
37061,61,55.07089089574313
13211,211,55.065542756070165
42019,19,55.06065603990478
19107,107,55.05190498067708
1043,43,55.0420544919257
22067,67,55.02650377209927
29141,141,55.025716416738966
5079,79,54.98159934027191
40107,107,54.95218180801004
18171,171,54.922359219223395
29123,123,54.91018226005434
6003,3,54.903221512953884
1067,67,54.89232462592675
12049,49,54.875963947701976
31155,155,54.83466120211402
54021,21,54.83449701430415
51610,610,54.819803463777326
51069,69,54.81123593121963
42125,125,54.806584623688025
29089,89,54.78431011377373
28123,123,54.7588527760386
47109,109,54.753455138603925
12119,119,54.74970184950837
21011,11,54.72968857548439
30007,7,54.727697362934926
21099,99,54.70085418608436
1083,83,54.68717365219435
40001,1,54.67153426373789
13317,317,54.63655328267563
1071,71,54.62387680902366
37199,199,54.62190293969328
13295,295,54.619453604861064
5047,47,54.5875264621648
13091,91,54.577768307587405
37163,163,54.54982862402097
55083,83,54.53776693290909
42115,115,54.52680086736477
39135,135,54.50695382629044
21179,179,54.50605808041248
17175,175,54.47027615399107
55109,109,54.46217564675505
55077,77,54.44782742804137
40051,51,54.43368585206119
51091,91,54.4312929886341
1027,27,54.418056867653895
29055,55,54.39862096725868
21229,229,54.37113794909233
13249,249,54.3710206983483
48067,67,54.36607079174976
17007,7,54.36195233588737
50017,17,54.3507458214379
25005,5,54.336303906401625
28091,91,54.329022924266944
48235,235,54.31628181063839
45091,91,54.31138688244344
54041,41,54.29224911124496
47075,75,54.28494816282512
18059,59,54.27024408559492
13207,207,54.24517115627096
12109,109,54.22713566786853
29093,93,54.22075384731199
40005,5,54.219137762225834
21055,55,54.21816266802495
22099,99,54.18023864624962
22039,39,54.17711563460138
50015,15,54.16620789469818
4013,13,54.15867403866914
22113,113,54.10837671910803
23017,17,54.10351174475421
18125,125,54.09992119525978
45087,87,54.092494963305896
40061,61,54.080278838762474
40067,67,54.07720258529134
40127,127,54.06084376463206
48187,187,54.02946306951867
48439,439,54.02074553717115
48365,365,54.01851093508808
29151,151,54.00021525191052
1091,91,53.99437901875033
22089,89,53.987226755888976
17181,181,53.975103496573254
16073,73,53.94276408991809
12071,71,53.92114141334447
37131,131,53.9191643162532
28057,57,53.90831646883599
1025,25,53.8912645658762
40037,37,53.88951198969612
12121,121,53.86244926181727
22027,27,53.835264126719586
26099,99,53.832151102866845
28101,101,53.81329942546343
53035,35,53.803445595628844
47025,25,53.801912674937434
54099,99,53.798716641803345
48331,331,53.78024665347999
48299,299,53.76694848117742
13193,193,53.75745766728648
12051,51,53.715026045637934
49029,29,53.712330245645056
26125,125,53.70263968619218
1001,1,53.69385445935504
36073,73,53.67810632849248
6039,39,53.67302757273972
51175,175,53.6722725643701
8005,5,53.65973283419121
45033,33,53.640570842140114
13173,173,53.63568974151204
12063,63,53.6244277333993
48373,373,53.60256417897335
18127,127,53.582844592352274
18147,147,53.55912120452747
27003,3,53.55394285747423
17065,65,53.54447147762647
39131,131,53.528219930271604
40091,91,53.523425067480055
37149,149,53.509004503390734
12105,105,53.50131866127681
21221,221,53.492915233397234
28063,63,53.492118529125996
47133,133,53.48155577683264
18137,137,53.47311984243082
54075,75,53.43836143499405
47187,187,53.435236024171886
54003,3,53.434960572379474
29167,167,53.422695391489526
53065,65,53.414940039244954
46087,87,53.397914298499
41005,5,53.376103283236944
29067,67,53.372239698521206
21137,137,53.37082123149568
48119,119,53.367770633873455
54079,79,53.36064917517051
30009,9,53.3587675228234
48395,395,53.349546903797794
54001,1,53.34769156904845
48239,239,53.34519757404067
29057,57,53.32417868111108
6087,87,53.30094877525157
24037,37,53.29825620512844
21233,233,53.283742854064755
54067,67,53.28278897086057
51105,105,53.27646977480677
12117,117,53.24886865785854
13037,37,53.207857569057246
5065,65,53.19746143282118
29181,181,53.185347823707794
45075,75,53.1680392372583
19077,77,53.16622988963131
55093,93,53.15560484372165
1061,61,53.13744566666478
48145,145,53.133526122784566
40041,41,53.12608377870093
17063,63,53.12033476559483
47055,55,53.11614982190813
26151,151,53.0354994453496
39103,103,53.03268185914221
29045,45,53.02928957357891
29229,229,53.02502418281345
6085,85,53.02233637898879
51019,19,53.01817703909604
21133,133,53.01048869999537
21185,185,53.0045942817049
22059,59,52.99989960408371
13195,195,52.953779488898476
5137,137,52.90896700177106
37197,197,52.904046699102715
12111,111,52.896271509587336
8014,14,52.88966656029167
40111,111,52.87683616311426
25027,27,52.876206223526744
47145,145,52.862584875439445
5099,99,52.853763545949576
37187,187,52.84700464252108
5023,23,52.842061961942086
37047,47,52.83764487376186
54093,93,52.81242561193067
13301,301,52.80939294868984
13145,145,52.803069865352214
55137,137,52.75571529378716
5125,125,52.75144260938893
50011,11,52.70463740229149
37037,37,52.696256861671955
48297,297,52.691673388896874
5109,109,52.684313955036366
28161,161,52.67215635942689
22097,97,52.654974081575155
22093,93,52.64970211497396
37017,17,52.63491883349678
37025,25,52.605955947488944
29131,131,52.59743337320776
18089,89,52.559230024422064
27095,95,52.549776905725146
47149,149,52.545456643786096
51077,77,52.497615503675355
26067,67,52.4927788377927
54053,53,52.48624548444021
30039,39,52.483004462475144
1037,37,52.443843467955055
47123,123,52.44024246111062
21003,3,52.41923904241479
18133,133,52.40361395240328
21069,69,52.396646769573266
13237,237,52.37893223245924
40033,33,52.35595658078099
6081,81,52.346835498200505
47137,137,52.33252568263407
54035,35,52.29619121682312
54073,73,52.289743782973986
1035,35,52.25344120746074
38049,49,52.243556483427746
8059,59,52.22700626949178
22081,81,52.21055264687352
21203,203,52.18640574470827
21087,87,52.1314779664237
34007,7,52.09895925144268
5049,49,52.055057570669064
1119,119,51.997037744053046
21123,123,51.99595073723566
1133,133,51.994450024889204
53033,33,51.96969907735368
29119,119,51.919816808949236
13255,255,51.91754476724655
48261,261,51.9142618363551
22005,5,51.899480285132185
28031,31,51.859050315348064
13183,183,51.81858515850223
6017,17,51.81066586809885
5117,117,51.803782460048545
45037,37,51.7801466108328
42029,29,51.779597536231826
28163,163,51.75682343780272
21039,39,51.75526370424509
26155,155,51.73028543896226
39129,129,51.70598976699402
42091,91,51.692122521683295
12043,43,51.68735240013553
51159,159,51.682609966710835
29185,185,51.64917559926943
26035,35,51.61282402525384
29073,73,51.61243820721698
55001,1,51.588718419188325
28153,153,51.542876334879594
6033,33,51.51974936662831
17131,131,51.493696883700494
29107,107,51.48359929968483
13045,45,51.46574769401692
34031,31,51.4258256123633
21045,45,51.41846562632668
21051,51,51.41065542625757
17129,129,51.35188488613377
6091,91,51.34618845944695
29061,61,51.34244898347703
47117,117,51.336678962074856
48113,113,51.32560605896529
51171,171,51.2800237904322
48217,217,51.27918483900816
12057,57,51.27795372960809
54103,103,51.271072861623566
12095,95,51.26332874440086
5081,81,51.20742607721669
13083,83,51.17536263535554
54019,19,51.16027232504431
47089,89,51.13452987205839
13023,23,51.132600512760206
18021,21,51.119524050984076
17089,89,51.11843370529523
13187,187,51.09787156328396
21139,139,51.093769941154946
36039,39,51.09326588423102
6059,59,51.080471532685614
45011,11,51.065852391646004
34005,5,51.0548191132562
13321,321,51.039366081838224
21119,119,51.01497466235445
26157,157,51.001722486284216
22011,11,50.99189319736163
18111,111,50.975201399718785
29015,15,50.90452283167429
17117,117,50.85184286327779
42005,5,50.804837287258295
36095,95,50.79971724547091
12027,27,50.78026184369311
19135,135,50.77846964647647
33015,15,50.77427790690494
12067,67,50.77031073525907
18121,121,50.754721343397776
36027,27,50.7501084352424
13307,307,50.72999550158984
25009,9,50.720067922714506
6077,77,50.7082545480513
47119,119,50.707467457324974
13121,121,50.69321944629063
22125,125,50.68525504585407
1057,57,50.68357192755438
48071,71,50.64861520805402
22105,105,50.60066042572614
39055,55,50.59971920822558
40087,87,50.57033553256509
42113,113,50.560740206274865
17003,3,50.55445907744293
18073,73,50.532330805071204
26147,147,50.52665377818063
45027,27,50.50576816552381
6115,115,50.50402095547012
47027,27,50.49773317810602
53069,69,50.450151376087994
6005,5,50.44818911393351
17043,43,50.44294861175119
48053,53,50.436392289880025
55095,95,50.42121135614438
37093,93,50.39474791235714
5059,59,50.38220858693485
24005,5,50.37795261494207
17061,61,50.30618974601334
12131,131,50.30485917465839
26079,79,50.294034967413445
51113,113,50.27818951580754
51135,135,50.240553530558515
48499,499,50.203772979061455
51111,111,50.18379289347469
5085,85,50.16878193662685
39071,71,50.13370544989909
8035,35,50.11855563308482
31117,117,50.07004854960697
21097,97,50.06898444454373
45009,9,50.06605548030756
47023,23,50.054143457174725
34015,15,49.978592109735025
12069,69,49.967470709384024
45067,67,49.96054214034731
22117,117,49.90282896443271
39019,19,49.90155394444732
42017,17,49.898192647016074
28107,107,49.89396624187828
1011,11,49.88770475337419
29139,139,49.85413730023531
39045,45,49.84028908943103
5141,141,49.83918363588599
13233,233,49.836814497227586
21029,29,49.82786954768035
28147,147,49.78258067299552
48035,35,49.763663842602256
32019,19,49.71469723457766
51133,133,49.70139137614638
48015,15,49.65943956570851
47165,165,49.62071027390644
12053,53,49.61030588426361
18055,55,49.59927752222042
5073,73,49.59806525412578
54101,101,49.59222273666832
37007,7,49.57819607968263
13169,169,49.57259802146603
16061,61,49.52148994073539
53059,59,49.50409788677929
29063,63,49.45160620773122
13123,123,49.43543935414945
45061,61,49.4264840849479
13007,7,49.42034469458982
40083,83,49.40585332490941
22043,43,49.390229488012025
8045,45,49.35732038459185
30037,37,49.3087274531978
13311,311,49.30624314050762
49031,31,49.301670847873964
1019,19,49.272437442928954
13319,319,49.26988626596693
51013,13,49.26757055797238
31025,25,49.2389883157023
45057,57,49.22361314169618
13163,163,49.16942424384142
13101,101,49.1524820891277
42059,59,49.139793104923235
12011,11,49.10111659589153
6043,43,49.090529406731456
17069,69,49.07639576522257
29071,71,49.07044480151646
47085,85,49.06829591948593
51071,71,49.0639615944197
19121,121,49.05505096294579
48289,289,49.03765383035639
48459,459,49.00454569660139
26015,15,48.97435012154572
4001,1,48.95522305787113
47091,91,48.94194409722751
24003,3,48.897963712317114
48491,491,48.89207762756113
45015,15,48.884252398174304
28155,155,48.88366489980126
42045,45,48.84145008265436
24015,15,48.83202045080045
34027,27,48.825656286453324
1051,51,48.81313335588547
48405,405,48.81062095522419
13171,171,48.79524642687033
37177,177,48.696494985563966
27065,65,48.69084649040767
39025,25,48.68587200244332
17083,83,48.60591859347515
28019,19,48.49945430255989
48387,387,48.48378613562919
37185,185,48.479074652283806
51011,11,48.420677176526524
48091,91,48.41438358174742
37029,29,48.399431023352435
13283,283,48.39683506458458
48231,231,48.39393274667807
37077,77,48.33585698250854
1111,111,48.30505665391726
29209,209,48.29623467653023
40105,105,48.25128908006172
27115,115,48.24661779584028
53053,53,48.218340000444854
26051,51,48.20958364586831
42061,61,48.208756628002924
37109,109,48.16675894770429
47159,159,48.15551550175926
51141,141,48.149437885507204
18149,149,48.147856632790806
18175,175,48.120076782661634
45005,5,48.08335833032854
34039,39,48.06063170552235
15003,3,48.01920864601381
18115,115,47.99298962191905
51800,800,47.98640083746324
22053,53,47.950632813871366
47135,135,47.94832207581241
35039,39,47.936558653445445
22085,85,47.893388812243174
22009,9,47.86078017571796
51079,79,47.857432573162754
39067,67,47.850118245461395
29085,85,47.83869022908777
22031,31,47.804637262262375
8001,1,47.778257338364504
18101,101,47.777475967083035
37103,103,47.76606479736681
48051,51,47.764442060890325
28135,135,47.72783112857813
26117,117,47.680745687579886
12107,107,47.64343809957959
16045,45,47.57506084029533
17097,97,47.56736427060292
13289,289,47.561735931562716
48085,85,47.543800038788326
48201,201,47.50997964506028
21043,43,47.47308407923772
25017,17,47.46811714470217
34035,35,47.444322746796665
12113,113,47.43785943651748
26085,85,47.375381429287785
28029,29,47.358301047414116
13015,15,47.32744855543237
48121,121,47.29954772885525
19085,85,47.268622773500496
17133,133,47.253517488957336
45017,17,47.25210155425727
51021,21,47.23740472169097
5097,97,47.234083370884946
21149,149,47.23292988268507
28119,119,47.22941438877098
5129,129,47.214512520819106
24027,27,47.212429360851864
37179,179,47.20566765475273
51025,25,47.2014300153235
34003,3,47.196266257405796
16081,81,47.18719969714121
13033,33,47.1819921825633
28079,79,47.16104540074033
29225,225,47.1552409116376
22007,7,47.01757416000109
12007,7,46.98172048079644
13167,167,46.96569048918626
28129,129,46.945947274678616
28021,21,46.9040307897247
13077,77,46.847784828179094
17087,87,46.84617025358557
48031,31,46.838727642813645
36103,103,46.83502145954766
29153,153,46.75442939383482
20139,139,46.73282469176886
1117,117,46.7278824221417
12089,89,46.69708338941446
48457,457,46.68560111380591
29037,37,46.68016089207444
28127,127,46.657433454725556
20087,87,46.58302368477287
28023,23,46.56604185809308
20197,197,46.53196264129472
47067,67,46.5219017778519
21005,5,46.47417015474423
48039,39,46.470566512546505
6071,71,46.47030729487203
54077,77,46.46178297975975
26123,123,46.42090965441664
17125,125,46.41543733788154
48209,209,46.374813048695344
13309,309,46.32305386287542
37145,145,46.31587593805504
48259,259,46.28189375543067
53051,51,46.22303227069145
8119,119,46.21083202218306
51093,93,46.17023087695723
22095,95,46.149794035238976
35043,43,46.115578054920455
13269,269,46.11286710503577
13143,143,46.04857505773354
13259,259,46.01569574816789
47153,153,45.98349554148704
12013,13,45.98287277804624
47103,103,45.97305785958474
21103,103,45.936635015467836
45023,23,45.918315589093694
28061,61,45.90545311903455
34029,29,45.87826088299554
21175,175,45.86085433700462
21031,31,45.8076905314856
21159,159,45.690342091878186
13157,157,45.68090594620087
37141,141,45.653130009318424
13251,251,45.64374365504527
20049,49,45.60599372196883
1063,63,45.59486717071195
53061,61,45.55789924752215
36071,71,45.52512989488923
51053,53,45.506053222187724
8027,27,45.4593366772163
45055,55,45.45389171529078
21163,163,45.453011842654256
28015,15,45.40936287570068
48325,325,45.29059484328476
27171,171,45.2865085352294
21183,183,45.267816297104666
51139,139,45.244818934420444
18109,109,45.23312386939782
47087,87,45.18676450075624
48147,147,45.182250069184086
48287,287,45.15697948940944
6095,95,45.156849196309544
47181,181,45.15269531047514
51099,99,45.134298585696556
13049,49,45.12420170897912
36087,87,45.12164750910513
47189,189,45.11944207240408
6041,41,45.08791895145763
21077,77,45.08524889641311
39105,105,45.08385195712489
12075,75,45.05303440843694
45035,35,45.031690697767566
22087,87,45.02940229847243
51600,600,45.02741526751626
21197,197,45.026113558584456
47147,147,45.01232062589498
13035,35,45.00068369817833
12125,125,44.99521462821601
27141,141,44.992832540518194
48139,139,44.98500030674874
51067,67,44.94351855087436
6065,65,44.924481580573044
42057,57,44.89239575055812
48199,199,44.881913272182764
48175,175,44.83859368238736
29049,49,44.80711820501996
22021,21,44.79203284568396
47101,101,44.758649276267995
51107,107,44.74144722851674
39111,111,44.69459368706411
1079,79,44.657531184800256
35061,61,44.63077513540921
8019,19,44.540557467776374
22103,103,44.536735095884836
21025,25,44.53233914421277
51167,167,44.47733866124548
37085,85,44.45791133170187
22077,77,44.45612283104295
13265,265,44.43637989886683
32029,29,44.40446665026457
51169,169,44.38268521280025
24011,11,44.339574009395164
28093,93,44.33483491672409
4021,21,44.33339062269681
42067,67,44.31218762664552
22025,25,44.301534449827386
34023,23,44.26190930277623
51075,75,44.16953654548892
47013,13,44.122249635830336
17111,111,44.06968032709776
13217,217,44.021767667536395
51059,59,43.99618111439529
47029,29,43.98688702980461
17093,93,43.98644745369643
48221,221,43.98631864661971
12101,101,43.980907889920665
48337,337,43.91348074003238
20121,121,43.905242667968366
51510,510,43.90147448793764
37169,169,43.891751505239
47111,111,43.863900596138166
29219,219,43.77619987521154
40117,117,43.77596917518624
51119,119,43.74930323053785
28111,111,43.73147270807319
18047,47,43.70988174215286
18029,29,43.7076574094573
1065,65,43.517549150326744
24510,510,43.460826170108504
42025,25,43.44907946152448
13181,181,43.433897422520076
26093,93,43.398896024114734
34025,25,43.3699384276582
47057,57,43.337354086505
54059,59,43.33494488332042
17153,153,43.293832126077085
22111,111,43.25710666294953
51027,27,43.19984978643673
13067,67,43.19573447038813
37143,143,43.1882919461956
29013,13,43.1819468702581
13113,113,43.15737466941674
24021,21,43.15267197623778
17197,197,43.105607592475046
1127,127,43.08261019085271
48213,213,43.0121808935687
51057,57,42.97402743402151
47139,139,42.95984766072583
13011,11,42.95615656212776
13089,89,42.95065775134317
13117,117,42.94519083665088
53045,45,42.94025364137951
25021,21,42.93190811347471
17151,151,42.931363460527855
21129,129,42.92828192974045
54007,7,42.893322611013424
13063,63,42.87971832989696
51037,37,42.87119370907871
6009,9,42.846989224120826
39073,73,42.818457161860366
40081,81,42.790748335773934
47069,69,42.7521441817311
25023,23,42.73142436711156
45089,89,42.654352198059534
28005,5,42.63136458729541
16063,63,42.57060204880825
2170,170,42.49728370377739
24025,25,42.48463826164043
13227,227,42.43062558100368
29223,223,42.41658582291334
45049,49,42.399074363487344
47115,115,42.336162331996505
37115,115,42.31682022820637
54085,85,42.31598099120377
1105,105,42.30756310361844
28045,45,42.25287998586621
1041,41,42.20955853620125
45029,29,42.19720079315039
28109,109,42.168015200508826
13191,191,42.16237898227111
22013,13,42.138875016985914
45081,81,42.13301420167209
6001,1,42.10103239935387
18061,61,42.096587759243675
21081,81,42.06679471313253
37101,101,42.05774127398179
49045,45,41.986944288424574
47043,43,41.977592923248274
54071,71,41.899621652711694
48339,339,41.79439480467826
54095,95,41.7890467064695
12039,39,41.74733330252202
28037,37,41.69648890289784
37033,33,41.640386964932524
36119,119,41.62548941156334
12041,41,41.57278959742932
29099,99,41.50213171409721
47007,7,41.500499619031565
21079,79,41.49400128274522
47175,175,41.46501290701947
48455,455,41.44539731889528
47061,61,41.433063233566244
21153,153,41.41000464790091
13103,103,41.40209284470644
13221,221,41.37347112093226
28051,51,41.35828152383213
5025,25,41.34582280387455
6037,37,41.30402401012397
21223,223,41.2728200610697
12065,65,41.17643157779868
1021,21,41.12673877370622
12097,97,41.1133724188672
39117,117,41.086850650053904
27025,25,41.007029294425216
42089,89,40.996783805284394
48315,315,40.92992148484554
39001,1,40.91167411198896
13247,247,40.891416274074615
54005,5,40.8207539477061
39127,127,40.812817984603385
29113,113,40.76043262346498
28077,77,40.74385956006118
5053,53,40.725471994753306
41009,9,40.70075481857856
12133,133,40.68140746345857
45039,39,40.61260639009397
13231,231,40.59596970974017
12003,3,40.58862556510737
48055,55,40.56845664117274
6069,69,40.56515100449028
48367,367,40.553153497801084
21147,147,40.503894650466364
48473,473,40.41779284206204
48013,13,40.41600983185775
34013,13,40.34549175163698
27059,59,40.29248057489327
1007,7,40.28170107242728
54087,87,40.27142716261066
8065,65,40.26289535962167
1029,29,40.254872594103404
48251,251,40.19519097169876
24035,35,40.194597316116926
13151,151,40.139821119742884
5087,87,40.01778765603968
1115,115,40.01246697518101
28131,131,40.00242712852013
48497,497,39.98353154073343
12086,86,39.86970571698445
20107,107,39.84385697162048
29125,125,39.77459187797018
34041,41,39.753496433202294
13135,135,39.515097358757636
1107,107,39.510741588964216
28069,69,39.50734890248004
21027,27,39.5070367907863
12059,59,39.49717721427737
51127,127,39.458650270768075
51047,47,39.449603111879554
51043,43,39.42649834312386
13097,97,39.38440338214678
54089,89,39.305304191685195
34019,19,39.2841117703345
29059,59,39.16245915873868
28065,65,39.15125697110049
28039,39,39.124401382487946
54109,109,39.04436279757794
29177,177,38.95481803065635
36059,59,38.88151357816429
13199,199,38.86626721130447
51051,51,38.85903744819624
13085,85,38.80800533721875
24031,31,38.751112873472124
21135,135,38.678992380471286
1131,131,38.64610370384131
47169,169,38.578339964673
13141,141,38.462472612870094
51183,183,38.36020092906908
51683,683,38.10525036908305
47167,167,38.04879717211152
45053,53,38.03667369843643
51065,65,38.032142853954575
51125,125,37.99874878095942
11001,1,37.97684175694654
51063,63,37.85496423865248
47121,121,37.816757678017616
29221,221,37.77967687236661
12019,19,37.776941761282146
48185,185,37.766502311562824
28137,137,37.70747010941273
6013,13,37.689594289554044
25025,25,37.6844104498476
13297,297,37.65171842841163
8047,47,37.64099317925071
1129,129,37.58103075961133
47083,83,37.5155019536346
54017,17,37.51369114609865
48157,157,37.50995079429123
21237,237,37.41995166152889
13013,13,37.21719415612425
13029,29,37.21440714338775
13057,57,37.15538814342053
51137,137,37.12536597001968
13025,25,37.075304055759126
48397,397,37.060453477540314
51177,177,36.92033396500401
18119,119,36.814165871947175
12077,77,36.80974838804764
21127,127,36.74365922913111
48467,467,36.722061999813796
26087,87,36.70653243723763
48351,351,36.69183514494357
29025,25,36.50157933748693
22063,63,36.44822604947168
50013,13,36.425550389376795
16025,25,36.36844885512927
21131,131,36.35248243551352
18155,155,36.15731596785157
47129,129,36.12627566918402
51073,73,36.05285874783873
54047,47,36.04906014197186
21065,65,36.02045913697924
39015,15,35.98381341261606
37069,69,35.93754097995278
21215,215,35.698482719930766
24013,13,35.6298217814372
13079,79,35.55076601645593
39115,115,35.51671035876321
22037,37,35.48483296259554
54037,37,35.39912821755869
12129,129,35.27328948712361
13197,197,35.20788665053486
18013,13,35.12326717357087
28009,9,35.041968052977914
51179,179,34.9584976616829
17031,31,34.54552983175476
51193,193,34.50742063994802
48257,257,34.498064159009544
1023,23,34.34727535673785
39163,163,34.277762103399354
29017,17,34.22988567716477
54015,15,34.21601405101972
37053,53,34.20508235593175
21063,63,34.179109921860174
42101,101,33.910277274950055
21109,109,33.902791774039514
1009,9,33.87998206789751
47081,81,33.876306963469396
47021,21,33.8374692570429
54013,13,33.824004970616286
47173,173,33.729667829680615
42099,99,33.67257426621773
21187,187,33.61958662841484
13125,125,33.61673643579969
6075,75,33.56278874395595
45065,65,33.54786347387165
28157,157,33.41948701589719
5105,105,33.31614843846675
47015,15,33.29640067084576
51145,145,33.16604525576391
54063,63,33.15580614719166
48493,493,33.074984385118874
48379,379,33.044233469914126
13263,263,32.966089443984366
21023,23,32.94240838257377
47161,161,32.89545252435151
54065,65,32.40007881584042
34037,37,32.33230120768783
54043,43,32.303154517137386
28041,41,32.21276250996469
47047,47,32.166878313608436
51049,49,32.05100908952622
5101,101,31.95670911469887
22091,91,31.90917211420453
13159,159,31.88970645743801
51187,187,31.83243203918245
51033,33,31.650151748602422
51157,157,31.59089976545143
21181,181,31.553088084221383
51115,115,31.529821197475975
51061,61,31.432816424096277
51109,109,31.23230667538045
21201,201,31.17281999469158
54105,105,31.126262770117286
21165,165,31.028932594859366
51036,36,30.966972031248496
21061,61,30.88216713315277
35057,57,30.874620073722298
37073,73,30.72318790129087
51685,685,30.712444441290298
36079,79,30.61693027812008
48021,21,30.500373496835838
21191,191,30.489579111096514
24033,33,30.01152007732677
51045,45,29.730145527895026
51101,101,29.408435692377804
1085,85,29.15750266053312
48019,19,29.079931384833017
24009,9,29.0158783366393
48291,291,29.007846885570988
16015,15,28.692500458425137
51097,97,28.691639137837736
13149,149,28.02796320983305
48407,407,27.97392052021252
42103,103,27.679427426494012
51153,153,27.378462771885197
34017,17,27.116245216404895
54027,27,26.46398114399988
51029,29,26.38580522532225
18025,25,26.305391570050386
17013,13,25.955430888041818
13223,223,25.848721222861435
51181,181,25.10198418438099
35033,33,24.77129794427704
24017,17,24.0637580208502
36085,85,22.756936804705248
8093,93,19.53738334976527
8039,39,18.886395733540702
51007,7,18.74954716147287
36081,81,7.89703999203672
36047,47,1.8249497669027608
36005,5,1.1153365676539488
36061,61,0.0
