FIPS,County,broadband_access_raw,population_density_2010,long_commute_shorter,mean_commute_time_lower
18157,157,0.894658335,3893.263796513514,99.878,81.67650256756757
18159,159,0.8978451716,82.994537,99.601,75.249033
18161,161,0.8653576438,46.936953,99.557,75.4386405
18163,163,0.8965776315,2867.092682277551,99.808,80.30364
18165,165,0.8681402439,397.0519658,99.59,75.9266212
18167,167,0.8599600892,1891.4156075,99.821,80.20150528571429
18169,169,0.8749402581,720.0826225,99.7,79.80347625
18171,171,0.8961000298,24.4578655,99.567,73.220668
18173,173,0.9151313925,961.5770697272728,99.705,74.89452218181819
18175,175,0.8166272512,399.4364816666667,99.51,70.89753033333334
18177,177,0.8759042434,1292.6400981176469,99.783,79.94019323529412
18179,179,0.8290492958,387.05636385714286,99.687,78.34529428571429
18181,181,0.8769386721,286.035345375,99.685,75.969545
18183,183,0.8848445689,146.48808457142857,99.666,75.27231385714285
19001,1,0.8168711656,31.9903863,99.73,78.086101
19003,3,0.8281045752,16.18899005,99.751,79.7052325
19005,5,0.8416334661,83.6822186,99.688,79.3521356
19007,7,0.8298042349,182.946927,99.729,78.6970062
19009,9,0.8320792079,58.2200004,99.781,80.43288733333333
19011,11,0.8790426268,111.40089471428573,99.598,73.248668
19013,13,0.8807964272,2520.2889083157897,99.905,82.7652592631579
19015,15,0.8783721994,591.6425740000001,99.697,77.89205857142858
19017,17,0.9108635097,269.24348075,99.707,80.15351875
19019,19,0.8598773006,198.661292,99.694,76.55262133333333
19021,21,0.9225772239,174.38114500000003,99.868,83.03781916666667
19023,23,0.8488194326,30.1696034,99.577,76.75691499999999
19025,25,0.8713329902,20.1919843,99.695,80.261663
19027,27,0.8568,366.44253283333336,99.879,84.024227
19029,29,0.826049404,189.75946194,99.879,79.1623338
19031,31,0.8701419286,51.01134499999999,99.557,74.4877578
19033,33,0.8724576489,807.7621711818182,99.872,82.97874336363637
19035,35,0.8476977568,79.110983925,99.822,80.97772475
19037,37,0.8461384152,87.71791875,99.754,78.54343725
19039,39,0.8410397401,223.42364590000005,99.642,74.02651733333333
19041,41,0.8781900952,253.290865925,99.79,82.79992225000001
19043,43,0.8186605455,26.78868083333333,99.704,78.21164416666666
19045,45,0.8575177524,1213.6099865,99.721,79.72451208333334
19047,47,0.8693209183,89.19918720000001,99.831,80.4170112
19049,49,0.9194479789,1043.7925389333334,99.775,76.64523873333333
19051,51,0.7027453455,17.462106,99.643,74.5473385
19053,53,0.8084617908,43.946926966666666,99.698,76.58719866666667
19055,55,0.8612040134,166.40167925,99.788,77.6162155
19057,57,0.8778217361,1678.8678463636363,99.831,82.87355827272728
19059,59,0.8853179191,256.4192214,99.825,82.9467126
19061,61,0.8915609215,2397.6742775384614,99.872,83.17837592307691
19063,63,0.8623151453,357.655283725,99.781,81.93184725
19065,65,0.8373765695,191.97212557142856,99.731,80.77167042857143
19067,67,0.8187311178,220.4591926,99.759,79.5409664
19069,69,0.8161116552,74.8906999,99.801,80.466999
19071,71,0.8510869565,18.683829966666664,99.67,76.395984
19073,73,0.8813645621,18.4611184,99.68,78.80573
19075,75,0.8790560472,34.1127255,99.679,78.9186005
19077,77,0.8705035971,21.94035223333333,99.57,71.86061166666667
19079,79,0.8321988286,165.77365416,99.71,81.5686944
19081,81,0.8628088427,28.06776125,99.756,80.90914475
19083,83,0.8216833096,83.49335133333334,99.742,81.211872
19085,85,0.8406062625,111.1697064,99.493,70.610865
19087,87,0.8540107654,211.3703804,99.771,81.5709846
19089,89,0.8316993464,195.700198,99.697,79.115977
19091,91,0.8614258735,183.27429035,99.79,80.59464525
19093,93,0.8607214429,33.83274016666667,99.813,82.85868266666667
19095,95,0.8871368083,28.13671925,99.641,76.887547
19097,97,0.8446344695,235.714235,99.622,76.5042375
19099,99,0.8990371576,922.6621347777776,99.622,79.40075911111111
19101,101,0.8714742658,308.86787975,99.88,83.66806625
19103,103,0.8926608159,3606.127820125,99.809,81.398974125
19105,105,0.8569490689,248.5304908,99.594,73.6239442
19107,107,0.83099631,25.959679,99.585,73.13851075
19109,109,0.8674254076,149.36093306666666,99.809,82.39949116666666
19111,111,0.8604683677,928.7214593636364,99.797,82.04391318181818
19113,113,0.9130256389,2139.2257894,99.836,80.90889704444444
19115,115,0.8776249095,30.003247,99.614,74.99893233333333
19117,117,0.7734204793,158.388648975,99.768,74.80951075
19119,119,0.896939694,22.319369000000005,99.765,80.38746866666666
19121,121,0.8454339623,292.11198499999995,99.508,71.462982
19123,123,0.8619952761,560.9251155714286,99.821,80.00981142857142
19125,125,0.8718025207,760.58826925,99.72,77.322949875
19127,127,0.8608645311,814.9838471,99.787,81.0912338
19129,129,0.8896990092,369.7165186,99.552,74.8158456
19131,131,0.8820638821,215.98377766666667,99.73,80.058565
19133,133,0.8308918016,121.699872225,99.736,75.73318875
19135,135,0.8221330659,22.563540566666664,99.503,73.23476
19137,137,0.8285962248,360.734579425,99.745,81.05682525
19139,139,0.9059405941,1515.3858037000002,99.771,81.2547348
19141,141,0.880331549,127.63790825,99.772,81.85723875
19143,143,0.8607060629,20.236728,99.735,83.003873
19145,145,0.8529459503,383.5714448666666,99.801,84.12680183333333
19147,147,0.8689489168,67.95450220000001,99.793,82.18554625
19149,149,0.8966689327,172.341034,99.751,79.632788
19151,151,0.852464332,14.073038333333336,99.737,81.01165066666667
19153,153,0.9046560345,3088.931174612245,99.821,80.46644987628866
19155,155,0.8403986038,2304.8231358,99.771,78.30982173333334
19157,157,0.8339109229,254.510004,99.738,81.7986294
19159,159,0.8341359016,10.70764365,99.755,78.0202175
19161,161,0.8278052223,36.68563375,99.77,82.46149825
19163,163,0.8901410389,2830.9692089361706,99.847,80.41058676595745
19165,165,0.8585189645,47.411069,99.769,80.065564
19167,167,0.9087150127,322.64999200000005,99.915,85.68097900000001
19169,169,0.7861940684,2467.53374155,99.799,81.73827115
19171,171,0.8414797207,76.39200483333333,99.703,78.41283366666667
19173,173,0.8470254958,13.308674833333331,99.717,78.88276666666667
19175,175,0.8492581602,366.22429265,99.837,81.036955
19177,177,0.7581090407,15.777754000000002,99.746,75.1218155
19179,179,0.8315587734,973.3807289090907,99.806,80.1611710909091
19181,181,0.9068203175,707.3225338333333,99.618,72.73108258333333
19183,183,0.8747789567,259.0577448,99.677,77.3787084
19185,185,0.7889584965,12.6240726,99.732,77.18953433333333
19187,187,0.8357521898,996.575404,99.822,81.76460291666668
19189,189,0.8797647571,230.1556853333333,99.81,83.78815366666666
19191,191,0.8621446871,100.1183822,99.818,82.9201418
19193,193,0.856529146,2780.8656625000003,99.888,81.06965751999999
19195,195,0.8447574335,22.738929666666667,99.692,79.26693466666667
19197,197,0.8208146487,92.31908544,99.808,82.98178279999999
20001,1,0.8246908656,115.94652646,99.822,81.2712962
20003,3,0.7195010648,22.90411645,99.644,72.57928150000001
20005,5,0.8398570456,966.11279225,99.681,79.5094805
20007,7,0.8482834994,4.61630225,99.799,85.2889285
20009,9,0.8574224484,1091.17451555,99.896,82.149577625
20011,11,0.8734835355,469.9904632199999,99.743,79.5024866
20013,13,0.8421618715,55.97546776666667,99.84,80.897978
20015,15,0.8856343656,838.2623521923077,99.625,75.91920492307692
20017,17,0.7991266376,3.6090343,99.72,74.305811
20019,19,0.8273764259,5.7428536,99.679,73.865
20021,21,0.8413355765,136.96103948333334,99.745,78.28442116666668
20023,23,0.8414839798,2.6728451,99.797,85.508745
20025,25,0.8548585486,2.2726526,99.738,84.856937
20027,27,0.8387985671,127.4173569,99.665,78.455163
20029,29,0.8302452316,144.206833925,99.81,83.3827425
20031,31,0.8595996617,47.047211,99.76,79.60163366666667
20033,33,0.8416565164,2.398839,99.829,84.705
20035,35,0.8376190119,571.6163025545455,99.779,78.65564009090909
20037,37,0.8599735799,907.4536319090907,99.846,82.32594290909091
20039,39,0.8805535324,52.9431089,99.762,81.230376
20041,41,0.8968333752,243.47477433333333,99.656,77.96549266666668
20043,43,0.8719101124,23.81104733333333,99.716,77.34718833333334
20045,45,0.9137948297,2423.173315909091,99.697,78.79531936363637
20047,47,0.850884583,54.77169635,99.741,81.2747745
20049,49,0.8401486989,4.4733143,99.54,67.145256
20051,51,0.9226981782,566.2905068166666,99.928,84.73751583333333
20053,53,0.8570201803,13.62049855,99.754,81.418351
20055,55,0.880815275,1448.23621425,99.92,83.84069766666667
20057,57,0.8722807614,375.7554258285714,99.917,83.2653097142857
20059,59,0.8376907377,371.2377596,99.634,73.8980044
20061,61,0.9324726191,1346.72877325,99.834,81.9526485
20063,63,0.7924850555,2.57487275,99.781,83.961577
20065,65,0.8738357324,41.8825868,99.88,81.75213600000001
20067,67,0.9427850231,213.72031755,99.844,83.868664
20069,69,0.864773821,7.74577545,99.815,82.2782735
20071,71,0.9236641221,1.6019012,99.886,84.192552
20073,73,0.814516129,73.12939033333333,99.635,73.99215866666667
20075,75,0.8974025974,2.6994264,99.788,83.20483
20077,77,0.8163265306,31.539467866666666,99.839,79.043934
20079,79,0.8425582431,448.1104553333333,99.672,80.72279383333334
20081,81,0.8916184971,7.3694291,99.756,82.805397
20083,83,0.7972972973,2.2279277,99.67,83.173588
20085,85,0.8692156863,67.50672866666667,99.632,72.62571966666667
20087,87,0.8833558863,39.28374975,99.506,69.05844175
20089,89,0.8099369085,3.4507744,99.773,81.3975655
20091,91,0.9572590562,2915.2579193763845,99.775,78.13337217692307
20093,93,0.9172161172,4.5684128,99.768,84.532098
20095,95,0.8215673575,85.8232299,99.659,73.04084466666667
20097,97,0.7943037975,3.5328844,99.854,84.618656
20099,99,0.7935956311,363.484409175,99.829,81.21015675
20101,101,0.8234482759,2.4391773,99.815,84.058885
20103,103,0.9080123681,1265.576796,99.606,75.8644943125
20105,105,0.7837837838,4.5051684,99.721,80.55332200000001
20107,107,0.8315887416,16.3461085,99.493,64.479119
20109,109,0.901453958,2.5685139,99.75,84.260159
20111,111,0.8853775709,1506.282666725,99.858,82.16129575
20113,113,0.886922887,480.9284051,99.837,83.628157
20115,115,0.8337595908,17.100987925,99.651,78.026204
20117,117,0.8434528164,30.865419275,99.819,81.30929425
20119,119,0.8643048128,30.9638958,99.82,81.857171
20121,121,0.8621785398,123.705091375,99.459,69.10033725
20123,123,0.8371640047,11.02487495,99.868,85.540016
20125,125,0.8416595447,756.8567346153845,99.81,82.34140576923076
20127,127,0.8495398159,49.74871685,99.675,77.738101
20129,129,0.8442105263,4.4303994,99.744,85.088636
20131,131,0.8532246108,20.492944233333333,99.872,82.80057433333333
20133,133,0.8209427396,130.35194732,99.838,82.7241758
20135,135,0.8899398108,6.376297999999999,99.847,83.482671
20137,137,0.9259259259,6.4580121,99.895,86.593416
20139,139,0.8333857278,99.1062303,99.525,68.8317048
20141,141,0.8346799254,4.3226695,99.869,84.660781
20143,143,0.8674800168,8.5285219,99.695,75.6307415
20145,145,0.8919254658,52.13765915,99.814,83.035861
20147,147,0.8556370302,40.53184526666667,99.814,84.37183933333333
20149,149,0.9110523998,86.4872933,99.667,76.08442074999999
20151,151,0.841806305,197.16885223333333,99.879,84.746368
20153,153,0.8430531732,2.3554912,99.917,84.657262
20155,155,0.8257181187,1389.2903836411765,99.819,80.47891494117647
20157,157,0.74222668,45.26780713333333,99.763,82.96641066666666
20159,159,0.8543584191,41.98649976666667,99.686,81.16698233333334
20161,161,0.9085013082,2968.561571,99.857,83.86298492307692
20163,163,0.8370681606,6.4282036,99.842,84.0022275
20165,165,0.9044862518,11.5477287,99.64,80.4668225
20167,167,0.8657631494,41.47745795,99.849,82.93845
20169,169,0.8708013812,2089.2214433333334,99.887,83.82680158333334
20171,171,0.8182648402,6.8790207,99.794,84.687983
20173,173,0.9066353207,2912.0303449516127,99.836,80.23969326612902
20175,175,0.8698668147,863.44685286,99.888,84.1660186
20177,177,0.8603477888,2318.636081372093,99.875,80.91715776744186
20179,179,0.9138943249,27.51886555,99.831,85.094629
20181,181,0.9181509754,50.56983135,99.917,81.6329225
20183,183,0.8428390368,34.59445645,99.862,84.76613449999999
20185,185,0.8554443054,5.8747885,99.716,80.908171
20187,187,0.8527980535,3.2850981,99.877,83.355072
20189,189,0.9010620458,80.0496787,99.774,84.9292085
20191,191,0.8457766882,66.41841203333333,99.527,76.16079016666667
20193,193,0.8922928088,40.913265,99.914,86.332599
20195,195,0.8900445765,3.373889,99.842,82.490831
20197,197,0.8383027523,9.03065015,99.518,68.89348150000001
20199,199,0.8651515152,1.6253453,99.809,82.14285699999999
20201,201,0.7574862927,6.7260785,99.754,80.3952855
20203,203,0.9362186788,3.1089611,99.826,85.168427
20205,205,0.7928876245,85.0981808,99.776,81.5435675
20207,207,0.8246329527,44.25891945,99.712,78.1927725
20209,209,0.8665926422,2571.77793626,99.755,77.344101109375
21001,1,0.8468365302,60.48683942857143,99.687,73.844992
21003,3,0.7882068263,71.08614966666667,99.587,71.26573683333334
21005,5,0.8755265375,344.9134686,99.487,69.973471
21007,7,0.8596603653,32.40706933333333,99.628,75.43658566666667
21009,9,0.8497663031,200.7252557,99.698,78.3377028
21011,11,0.8357579591,39.380352,99.651,69.95468266666667
21013,13,0.7694730212,217.2496238888889,99.651,73.35422455555555
21015,15,0.9285075783,1480.2135946363635,99.674,73.49871999999999
21017,17,0.8462106299,350.9218903333333,99.641,72.5695265
21019,19,0.8638514935,1366.5063107692308,99.733,79.6685533846154
21021,21,0.8592241233,581.143233,99.727,80.10262271428572
21023,23,0.8620901011,42.17273333333333,99.417,61.776965
21025,25,0.7850686913,47.359898571428566,99.574,65.28692442857142
21027,27,0.79560612,35.67268933333333,99.48,65.1003935
21029,29,0.9016706444,928.116507722222,99.502,72.07540694117647
21031,31,0.7864503398,30.6863116,99.517,68.8147646
21033,33,0.8465394255,41.72111566666667,99.614,75.093185
21035,35,0.8248044545,899.6024814444445,99.816,80.66832955555556
21037,37,0.9033951876,4092.40906768,99.688,75.15393312
21039,39,0.8640724947,27.41099733333333,99.562,71.09526233333334
21041,41,0.8022999755,135.90086533333334,99.699,78.153305
21043,43,0.7849773407,80.17806757142857,99.567,68.05243314285714
21045,45,0.7857487534,34.635866,99.609,69.4834438
21047,47,0.820610687,1238.5740561578948,99.802,80.11079661111111
21049,49,0.8875050221,821.9767677,99.6,73.0205336
21051,51,0.8287823906,64.92937383333333,99.65,67.30768533333332
21053,53,0.7908027645,52.82052,99.776,78.48467133333334
21055,55,0.7728679989,38.3659295,99.677,68.9690575
21057,57,0.7855967078,22.3576915,99.774,75.923914
21059,59,0.8933352771,1826.8897017391305,99.785,79.73626386956522
21061,61,0.8591321897,38.16353272,99.426,59.69512075
21063,63,0.7671472259,32.265586,99.538,58.395296
21065,65,0.7589830508,55.28858575,99.494,61.928566
21067,67,0.9095302715,3887.670774597561,99.801,79.09000630487805
21069,69,0.7906212147,48.535189,99.55,72.82981975
21071,71,0.828077455,114.6573844,99.685,72.7914174
21073,73,0.8552864999,1170.5416366363636,99.754,80.78343481818182
21075,75,0.8576583801,34.8455995,99.742,79.566151
21077,77,0.8406153846,82.399258,99.513,67.911383
21079,79,0.857509434,89.51570575,99.448,67.60318225
21081,81,0.8776394153,98.31121525,99.514,65.0226145
21083,83,0.8128179763,151.63817722222225,99.739,75.52940366666667
21085,85,0.8017805976,67.96569871428572,99.704,70.23142185714286
21087,87,0.8079198908,43.542484,99.622,69.31117175
21089,89,0.8198630137,630.3440838888888,99.654,74.92725255555555
21091,91,0.8351710489,50.22479166666667,99.644,75.00280266666667
21093,93,0.8915258135,1048.0153712727272,99.705,76.20797963636363
21095,95,0.8204761905,99.439544,99.696,71.69852472727273
21097,97,0.7802182622,89.2726224,99.566,70.3036924
21099,99,0.8265023539,43.8966188,99.63,70.9320422
21101,101,0.886553256,1876.8330026363635,99.707,80.1336629090909
21103,103,0.8182853424,73.1308126,99.517,68.64635200000001
21105,105,0.8963414634,20.23329,99.684,74.737915
21107,107,0.8794650228,461.18030883333336,99.751,76.45988383333334
21109,109,0.8259222333,39.00830466666667,99.379,64.56174333333334
21111,111,0.9006047506,3789.7928230314137,99.764,76.76077527894736
21113,113,0.8980402138,958.847367111111,99.616,74.35162033333333
21115,115,0.8652041163,104.748881,99.75,72.18183833333333
21117,117,0.9137780539,3418.0015048780488,99.728,75.97790951219511
21119,119,0.796071953,51.92501059999999,99.596,69.6259798
21121,121,0.8360409677,119.744513125,99.693,72.336305
21123,123,0.8588669125,58.72178325,99.569,71.04888375
21125,125,0.8792531991,297.0697856923077,99.752,76.49078353846153
21127,127,0.7996747967,40.1106154,99.509,61.5002478
21129,129,0.7455871067,35.003627,99.544,65.615148
21131,131,0.792018419,29.229810333333333,99.415,65.33792633333334
21133,133,0.8276562687,92.01517114285714,99.597,70.96937185714285
21135,135,0.8161060143,31.986105,99.454,65.35599125
21137,137,0.8334365964,83.93803716666667,99.573,72.25990833333333
21139,139,0.8306681896,34.3033995,99.538,71.89787
21141,141,0.8450833181,55.25715616666667,99.565,75.45073583333334
21143,143,0.9061840121,34.58667366666666,99.635,74.6140415
21145,145,0.8912669037,1072.3177504117648,99.856,81.10636576470588
21147,147,0.7747989276,51.201326975,99.47,66.56140425
21149,149,0.8536585366,44.22099033333333,99.52,69.26195466666667
21151,151,0.8779205926,1217.4949114210526,99.606,75.53747036842105
21153,153,0.8304119194,43.4515465,99.546,63.49293225
21155,155,0.8500658762,81.2310965,99.789,73.65592216666667
21157,157,0.8447148289,136.26634233333334,99.69,76.574802
21159,159,0.8114358323,60.832295,99.547,67.19191366666666
21161,161,0.8195467013,236.6758508,99.735,76.7718138
21163,163,0.8961844786,513.968032595,99.503,68.29610925
21165,165,0.7607875995,30.699774,99.349,64.0683365
21167,167,0.8556418956,112.83057979999998,99.594,73.7105012
21169,169,0.8247349823,34.556516666666674,99.669,73.35529766666666
21171,171,0.8063672045,37.60534525,99.664,75.51361825000001
21173,173,0.8908675799,177.86128616666667,99.612,72.55545716666667
21175,175,0.8203075627,43.2093502,99.537,67.682676
21177,177,0.8370612382,102.34117444444443,99.64,74.00468111111111
21179,179,0.8921062437,284.19243411111114,99.601,71.51867455555555
21181,181,0.7632058288,35.544309500000004,99.355,64.2227855
21183,183,0.8116876024,41.42937371428572,99.487,69.44639471428572
21185,185,0.9474551365,484.08815914285714,99.539,72.535456
21187,187,0.7563952124,30.888649666666662,99.368,65.43703766666667
21189,189,0.7284196547,35.804972,99.724,70.465319
21191,191,0.7592349522,52.05570466666666,99.357,63.29219933333334
21193,193,0.8664659524,122.30480225,99.72,74.420573375
21195,195,0.8037138533,227.3664629473684,99.684,71.05916863157896
21197,197,0.7720890041,75.08279999999999,99.521,68.136197
21199,199,0.8323302469,289.3107977142857,99.777,76.11879335714286
21201,201,0.7180783818,22.840326,99.397,62.482895
21203,203,0.7892034848,60.71606225,99.625,69.40287675
21205,205,0.9209202782,97.638719,99.745,75.34914875
21207,207,0.8048543689,83.1907986,99.745,76.5025106
21209,209,0.9077263891,870.2864937857142,99.703,76.83925335714287
21211,211,0.9175910364,820.3581514444445,99.562,73.70367344444443
21213,213,0.8573286513,82.23373025000001,99.757,77.44782375
21215,215,0.8858680261,117.648073,99.372,65.84206875000001
21217,217,0.8566450971,231.7258968,99.784,77.0725598
21219,219,0.7401894452,34.1974,99.622,74.9684645
21221,221,0.7691284098,27.799923322,99.581,72.5801668
21223,223,0.790662191,61.189098,99.449,67.9755955
21225,225,0.8898205928,43.8995265,99.72,75.6120775
21227,227,0.9123561098,2137.7997990416666,99.818,79.865329125
21229,229,0.812688172,37.629763,99.655,69.69173599999999
21231,231,0.8244892875,110.765043,99.692,76.712326
21233,233,0.8504065041,44.32484575,99.557,72.716229
21235,235,0.8019896831,316.96674575,99.703,75.1527515
21237,237,0.7972495088,34.2543885,99.463,64.088396
21239,239,0.9090570604,517.540080375,99.641,77.194604875
22001,1,0.7952993636,326.6021904166667,99.629,72.0604145
22003,3,0.7712495104,234.7956318,99.624,72.7813436
22005,5,0.9096914887,733.6229014285715,99.525,72.65683778571429
22007,7,0.8043942993,73.51414633333333,99.502,70.32693633333334
22009,9,0.7588033012,92.91021434444446,99.549,69.40301844444444
22011,11,0.8845957198,190.03840125714285,99.559,70.45967542857143
22013,13,0.6484792627,44.27980874,99.523,66.7626092
22015,15,0.8271883369,1490.9804612272726,99.733,77.562326
22017,17,0.8288399338,1923.05624434375,99.792,77.73295225396825
22019,19,0.8512111176,1463.9340607272727,99.785,79.31901738095237
22021,21,0.7504069452,21.54740233333333,99.561,66.37708333333333
22023,23,0.8210422812,5.06789745,99.574,73.8512145
22025,25,0.7402470741,106.93005866666668,99.495,68.96786366666666
22027,27,0.5080693365,110.3765134,99.623,73.4452324
22029,29,0.7895057034,232.60400376,99.77,74.9096964
22031,31,0.787816963,62.26603457142857,99.56,68.60144014285714
22033,33,0.8997024081,2590.8170671847824,99.694,75.89707846153846
22035,35,0.6714513557,222.0664636333333,99.832,78.81597666666667
22037,37,0.7960526316,51.5475162,99.377,66.242873
22039,39,0.7814542484,323.3397725,99.612,71.788616625
22041,41,0.6877975786,123.21505183333332,99.693,71.26971483333334
22043,43,0.7766504517,57.5214348,99.676,64.9655164
22045,45,0.8529532175,1793.8919668666667,99.693,76.75286193333334
22047,47,0.8386511965,321.96621728571427,99.681,71.96943371428571
22049,49,0.7361656551,72.1861126,99.671,75.2629544
22051,51,0.8696959082,5152.385631472,99.667,74.07019987903226
22053,53,0.7632433356,340.38776599999994,99.5,71.65897128571427
22055,55,0.9094276196,1951.892278139535,99.741,76.48580404761904
22057,57,0.8502821082,967.2870233913044,99.631,73.38954269565218
22059,59,0.8707761622,58.177622333333325,99.613,69.857955
22061,61,0.7958671828,596.7416255999999,99.789,80.2860903
22063,63,0.9058837273,523.7175855882352,99.416,64.50662452941177
22065,65,0.7079470199,1300.48811898,99.819,78.357367
22067,67,0.7151037938,577.6255100375,99.598,73.7996195
22069,69,0.8069180607,593.1366614555556,99.737,74.92856677777777
22071,71,0.8351863795,6642.305495174544,99.729,73.08175146285714
22073,73,0.8065916716,1247.6281649775,99.784,79.014847325
22075,75,0.887195122,210.308246225,99.579,73.1200965
22077,77,0.8000487686,190.36069091666664,99.506,68.10036683333334
22079,79,0.8536374846,1064.5281257848485,99.779,77.24068718181817
22081,81,0.7341772152,59.1136245,99.631,69.66299649999999
22083,83,0.6803199559,112.14620433333334,99.617,73.54337966666667
22085,85,0.7800824985,67.464788,99.571,68.26823957142858
22087,87,0.8547111308,2078.8713622,99.508,68.64691270588236
22089,89,0.9256256041,886.7229375384615,99.573,72.21040430769231
22091,91,0.6827603024,27.4615855,99.41,62.85314
22093,93,0.8554330285,351.2456264285714,99.54,72.99000528571429
22095,95,0.8940490551,1390.1295940909092,99.469,70.68164563636364
22097,97,0.7063341551,902.848231263158,99.595,72.14894189473684
22099,99,0.8160597105,208.15083819090907,99.604,71.78418654545455
22101,101,0.8702485966,1199.9121056875,99.744,80.9118164375
22103,103,0.925256085,1125.898379904762,99.526,66.47783683333333
22105,105,0.8793209938,649.28952465,99.557,70.42862295
22107,107,0.6531614487,14.2175271,99.634,74.31990933333333
22109,109,0.8585836859,1138.232022852381,99.717,75.09839271428571
22111,111,0.6461743664,97.11505133333333,99.48,69.6071745
22113,113,0.8861914758,546.4798057833333,99.558,73.2068515
22115,115,0.8701701025,644.0183143333333,99.71,77.06141716666667
22117,117,0.707438672,249.0529308181818,99.592,69.75161872727273
22119,119,0.607411422,566.2267756363636,99.674,73.58602281818182
22121,121,0.9120192308,707.0699396,99.624,77.827166
22123,123,0.6384516129,33.55567666666666,99.656,73.77282333333333
22125,125,0.8780363078,35.97051456666666,99.485,73.43628766666667
22127,127,0.7689944706,332.661127075,99.621,73.83364
23001,1,0.8914908218,2030.01545075,99.635,75.52798928571428
23003,3,0.800667026,62.96905053541667,99.804,80.55764329166666
23005,5,0.9154327208,2790.910679,99.691,76.65069274242424
23007,7,0.8395279762,47.32850895555556,99.624,75.439904
23009,9,0.8908050576,70.29322232941176,99.625,76.337439
23011,11,0.8979531296,412.1727819354839,99.668,75.86834867741936
23013,13,0.8989376495,284.5797869,99.785,80.7843617
23015,15,0.8679711129,101.87381333333332,99.627,76.12830944444444
23017,17,0.8564193467,54.65315975882353,99.564,73.04229164705882
23019,19,0.8762525282,836.3464729586957,99.73,77.0041281304348
23021,21,0.8359018617,21.16097962625,99.682,76.354231625
23023,23,0.925935085,395.0781265,99.644,76.386084375
23025,25,0.8534547214,59.39610338764706,99.589,74.44473041176471
23027,27,0.8876173037,71.333198125,99.623,72.194003125
23029,29,0.827292873,59.06702129230769,99.735,79.825158
23031,31,0.9131301939,731.115762825,99.586,72.98164245
24001,1,0.8383510716,1227.441341478261,99.798,77.25472873913043
24003,3,0.9485514441,3150.384494093269,99.545,69.7702582815534
24005,5,0.905073739,4377.453772845794,99.559,71.21459365402843
24009,9,0.929042855,609.4332505555556,99.389,59.31447266666667
24011,11,0.8628191446,217.21958044444443,99.486,68.31165077777777
24013,13,0.9147699529,817.7377542894737,99.421,63.62829307894736
24015,15,0.9068007567,553.8097287894736,99.519,70.328688
24017,17,0.928686523,1427.4461077,99.312,58.83515286666667
24019,19,0.8556739718,691.5658049,99.608,73.97474855555555
24021,21,0.9259972301,1964.2569638688524,99.515,66.0891845737705
24023,23,0.8315161162,49.25794685714286,99.704,73.943018
24025,25,0.9226795385,2009.6387309649124,99.473,67.40974908771929
24027,27,0.9615211634,2680.685683272727,99.556,67.60626990909091
24029,29,0.8121922626,188.1173554,99.647,73.5531194
24031,31,0.9527251915,5997.990432530232,99.483,64.97536129767443
24033,33,0.9286244943,5197.505276876147,99.389,61.73905756880734
24035,35,0.8700412487,305.1650067272727,99.487,64.78197818181818
24037,37,0.9093021584,459.4561682352941,99.61,70.02479029411765
24039,39,0.8351012536,191.90750114285717,99.602,73.37685985714286
24041,41,0.8921102955,605.8019249,99.678,76.4577434
24043,43,0.8712023026,2215.92078528125,99.604,74.37341125806452
24045,45,0.8863715842,1538.468414263158,99.733,77.85733721052631
24047,47,0.900365132,762.779270375,99.736,76.4341838
24510,510,0.8311546319,12303.83994939,99.59,67.52951626000001
25001,1,0.937473903,804.8369650892856,99.711,75.6719479642857
25003,3,0.8926163809,1076.587076846154,99.747,78.63629723076923
25005,5,0.8862283701,5326.13823792,99.592,73.57264956
25007,7,0.9243412116,359.76201175,99.888,83.52082475
25009,9,0.9144367869,6470.25822882716,99.576,71.3991055617284
25011,11,0.8985649883,825.8757374444444,99.658,75.12075116666666
25013,13,0.872753329,4087.04932153398,99.716,77.09501515533981
25015,15,0.9153472559,2003.3024971111115,99.629,76.71312191142857
25017,17,0.9420356009,7736.035367327044,99.533,70.75347130283912
25019,19,0.9504754358,432.4008936,99.883,88.3340592
25021,21,0.9423896975,4569.152316307692,99.487,67.88008202307692
25023,23,0.9204159307,2309.1383315,99.51,66.12702314
25025,25,0.902648797,22327.24161030049,99.514,68.85870081499999
25027,27,0.9183192158,3263.03836066279,99.555,72.96122121162792
26001,1,0.810398749,28.90033064,99.606,72.6141568
26003,3,0.8375358166,10.7050502,99.682,77.64890433333333
26005,5,0.9000088921,363.9543184583333,99.678,76.10406158333333
26007,7,0.826448877,922.2717659999998,99.855,82.643801
26009,9,0.8794634765,77.89160857142858,99.603,75.86318314285714
26011,11,0.8483102321,49.8266596,99.649,71.1318304
26013,13,0.8151033863,9.89063515,99.849,81.281493
26015,15,0.8607071162,122.88281236363636,99.52,70.67466590909092
26017,17,0.8786650934,2146.0860917307696,99.722,77.69247553846154
26019,19,0.9195017412,81.252884,99.611,75.8874882
26021,21,0.8585096856,1077.104359145833,99.778,79.15221579166666
26023,23,0.8377260371,527.8380655833333,99.741,77.71088466666667
26025,25,0.8821657839,1206.224402230769,99.772,79.30637923076924
26027,27,0.8779932666,156.6667590909091,99.627,74.49352136363636
