OBJECTID,HUC_12,CRP_acres
78259,171200051301,0
78260,171200051302,0
78261,171200051303,0
78262,171200051304,0
78263,171200051305,0
78264,171200051306,0
78265,171200051307,0
78266,171200051401,0
78267,171200051402,0
78268,171200051403,0
78269,171200051404,0
78270,171200051405,0
78271,171200051406,0
78272,171200051407,0
78273,171200051408,0
78274,171200051409,0
78275,171200051501,0
78276,171200051502,0
78277,171200051503,0
78278,171200051504,0
78279,171200051505,0
78280,171200051506,0
78281,171200051507,0
78282,171200051508,0
78283,171200051509,0
78284,171200051510,0
78285,171200051601,0
78286,171200051602,0
78287,171200051603,0
78288,171200051701,0
78289,171200051702,0
78290,171200051703,0
78291,171200051704,0
78292,171200051705,0
78293,171200051801,0
78294,171200051802,0
78295,171200051803,0
78296,171200051804,0
78297,171200051901,0
78298,171200051902,0
78299,171200051903,0
78300,171200051904,0
78301,171200051905,0
78302,171200051906,0
78303,171200051907,0
78304,171200060101,0
78305,171200060102,0
78306,171200060103,0
78307,171200060104,0
78308,171200060105,0
78309,171200060106,0
78310,171200060201,0
78311,171200060202,0
78312,171200060203,0
78313,171200060301,0
78314,171200060302,0
78315,171200060401,0
78316,171200060402,0
78317,171200060403,0
78318,171200060404,0
78319,171200060405,0
78320,171200060406,0
78321,171200060407,0
78322,171200060501,0
78323,171200060502,0
78324,171200060503,0
78325,171200060504,0
78326,171200060505,0
78327,171200060506,0
78328,171200060601,0
78329,171200060602,0
78330,171200060603,0
78331,171200060604,0
78332,171200070101,0
78333,171200070102,0
78334,171200070103,0
78335,171200070104,0
78336,171200070105,0
78337,171200070106,0
78338,171200070107,0
78339,171200070201,0
78340,171200070202,0
78341,171200070301,0
78342,171200070302,0
78343,171200070303,0
78344,171200070304,0
78345,171200070305,0
78346,171200070306,0
78347,171200070307,0
78348,171200070308,0
78349,171200070309,0
78350,171200070310,0
78351,171200070401,0
78352,171200070402,0
78353,171200070403,0
78354,171200070404,0
78355,171200070405,0
78356,171200070501,0
78357,171200070502,0
78358,171200070503,0
78359,171200070504,0
78360,171200070505,0
78361,171200070601,0
78362,171200070602,0
78363,171200070603,0
78364,171200070604,0
78365,171200070605,0
78366,171200070606,0
78367,171200070701,0
78368,171200070702,0
78369,171200070703,0
78370,171200070704,0
78371,171200070801,0
78372,171200070802,0
78373,171200070803,0
78374,171200080101,0
78375,171200080102,0
78376,171200080103,0
78377,171200080104,0
78378,171200080105,0
78379,171200080106,0
78380,171200080107,0
78381,171200080108,0
78382,171200080201,0
78383,171200080202,0
78384,171200080203,0
78385,171200080204,0
78386,171200080205,0
78387,171200080206,0
78388,171200080207,0
78389,171200080301,0
78390,171200080302,0
78391,171200080303,0
78392,171200080304,0
78393,171200080305,0
78394,171200080306,0
78395,171200080401,0
78396,171200080402,0
78397,171200080403,0
78398,171200080404,0
78399,171200080405,0
78400,171200080406,0
78401,171200080407,0
78402,171200080408,0
78403,171200080409,0
78404,171200080410,0
78405,171200080411,0
78406,171200080501,0
78407,171200080502,0
78408,171200080503,0
78409,171200080504,0
78410,171200080505,0
78411,171200080506,0
78412,171200080507,0
78413,171200080508,0
78414,171200080601,0
78415,171200080602,0
78416,171200080603,0
78417,171200080604,0
78418,171200080605,0
78419,171200080606,0
78420,171200080701,0
78421,171200080702,0
78422,171200080703,0
78423,171200080704,0
78424,171200080705,0
78425,171200080801,0
78426,171200080802,0
78427,171200080803,0
78428,171200080804,0
78429,171200080805,0
78430,171200080806,0
78431,171200080807,0
78432,171200080808,0
78433,171200080901,0
78434,171200080902,0
78435,171200080903,0
78436,171200080904,0
78437,171200080905,0
78438,171200081001,0
78439,171200081002,0
78440,171200081003,0
78441,171200081101,0
78442,171200081102,0
78443,171200081103,0
78444,171200081104,0
78445,171200081105,0
78446,171200081106,0
78447,171200081107,0
78448,171200081108,0
78449,171200081109,0
78450,171200081110,0
78451,171200090101,0
78452,171200090102,0
78453,171200090103,0
78454,171200090104,0
78455,171200090105,0
78456,171200090106,0
78457,171200090107,0
78458,171200090201,0
78459,180101020601,<50
78460,180102020507,<50
78461,180102020706,500-1000
78462,180102020709,100-200
78463,180102020711,<50
78464,180102020713,50-100
78465,180102020715,<50
78466,180102030105,<50
78467,180102030301,100-200
78468,180102030303,<50
78469,180102030309,<50
78470,180102040706,100-200
78471,180102040901,<50
78472,180102040903,<50
78473,180102040904,<50
78474,180102041201,<50
78475,180102041403,100-200
78476,180102050102,<50
78477,180102050203,500-1000
78478,180102050301,200-500
78479,171200090202,0
78480,171200090203,0
78481,171200090204,0
78482,171200090205,0
78483,171200090206,0
78484,171200090207,0
78485,171200090208,0
78486,171200090209,0
78487,171200090210,0
78488,171200090301,0
78489,171200090302,0
78490,171200090303,0
78491,171200090304,0
78492,171200090305,0
78493,171200090306,0
78494,171200090307,0
78495,171200090401,0
78496,171200090402,0
78497,171200090403,0
78498,171200090404,0
78499,171200090405,0
78500,171200090501,0
78501,171200090502,0
78502,171200090503,0
78503,171200090504,0
78504,171200090505,0
78505,171200090506,0
78506,171200090601,0
78507,171200090602,0
78508,171200090603,0
78509,171200090604,0
78510,171200090605,0
78511,171200090701,0
78512,171200090702,0
78513,171200090703,0
78514,171200090704,0
78515,171200090705,0
78516,171200090706,0
78517,171200090801,0
78518,171200090802,0
78519,171200090803,0
78520,171200090804,0
78521,180101010101,0
78522,180101010102,0
78523,180101010103,0
78524,180101010104,0
78525,180101010201,0
78526,180101010202,0
78527,180101010203,0
78528,180101010204,0
78529,180101010301,0
78530,180101010302,0
78531,180101010303,0
78532,180101010304,0
78533,180101010305,0
78534,180101010306,0
78535,180101010307,0
78536,180101010308,0
78537,180101010309,0
78538,180101010401,0
78539,180101010402,0
78540,180101010403,0
78541,180101010404,0
78542,180101010501,0
78543,180101010502,0
78544,180101010503,0
78545,180101010504,0
78546,180101020101,0
78547,180101020102,0
78548,180101020103,0
78549,180101020104,0
78550,180101020105,0
78551,180101020106,0
78552,180101020201,0
78553,180101020202,0
78554,180101020203,0
78555,180101020301,0
78556,180101020302,0
78557,180101020401,0
78558,180101020402,0
78559,180101020403,0
78560,180101020404,0
78561,180101020405,0
78562,180101020406,0
78563,180101020407,0
78564,180101020408,0
78565,180101020501,0
78566,180101020502,0
78567,180101020503,0
78568,180101020602,0
78569,180101020603,0
78570,180101020604,0
78571,180101020605,0
78572,180101020606,0
78573,180101030101,0
78574,180101030102,0
78575,180101030103,0
78576,180101030201,0
78577,180101030202,0
78578,180101030203,0
78579,180101030204,0
78580,180101030205,0
78581,180101030301,0
78582,180101030302,0
78583,180101030401,0
78584,180101030402,0
78585,180101030403,0
78586,180101030404,0
78587,180101030405,0
78588,180101030406,0
78589,180101030501,0
78590,180101030502,0
78591,180101030503,0
78592,180101030504,0
78593,180101030505,0
78594,180101030506,0
78595,180101040101,0
78596,180101040102,0
78597,180101040103,0
78598,180101040104,0
78599,180101040105,0
78600,180101040201,0
78601,180101040202,0
78602,180101040203,0
78603,180101040204,0
78604,180101040205,0
78605,180101040206,0
78606,180101040207,0
78607,180101040208,0
78608,180101040301,0
78609,180101040302,0
78610,180101040303,0
78611,180101040304,0
78612,180101040401,0
78613,180101040402,0
78614,180101040403,0
78615,180101040501,0
78616,180101040502,0
78617,180101040503,0
78618,180101040504,0
78619,180101040505,0
78620,180101040506,0
78621,180101040507,0
78622,180101050101,0
78623,180101050102,0
78624,180101050103,0
78625,180101050104,0
78626,180101050105,0
78627,180101050106,0
78628,180101050107,0
78629,180101050108,0
78630,180101050109,0
78631,180101050201,0
78632,180101050202,0
78633,180101050203,0
78634,180101050204,0
78635,180101050205,0
78636,180101050206,0
78637,180101050301,0
78638,180101050302,0
78639,180101050303,0
78640,180101050401,0
78641,180101050402,0
78642,180101050403,0
78643,180101050404,0
78644,180101050405,0
78645,180101050406,0
78646,180101050501,0
78647,180101050502,0
78648,180101050601,0
78649,180101050602,0
78650,180101050701,0
78651,180101050702,0
78652,180101050703,0
78653,180101050801,0
78654,180101050802,0
78655,180101050803,0
78656,180101050901,0
78657,180101050902,0
78658,180101050903,0
78659,180101050904,0
78660,180101050905,0
78661,180101050906,0
78662,180101051001,0
78663,180101051002,0
78664,180101051003,0
78665,180101051101,0
78666,180101051102,0
78667,180101060101,0
78668,180101060102,0
78669,180101060103,0
78670,180101060104,0
78671,180101060105,0
78672,180101060201,0
78673,180101060202,0
78674,180101060301,0
78675,180101060302,0
78676,180101060303,0
78677,180101060304,0
78678,180101060305,0
78679,180101060401,0
78680,180101060402,0
78681,180101060403,0
78682,180101060404,0
78683,180101060405,0
78684,180101060406,0
78685,180101060407,0
78686,180101070101,0
78687,180101070102,0
78688,180101070201,0
78689,180101070202,0
78690,180101070203,0
78691,180101070204,0
78692,180101070205,0
78693,180101070206,0
78694,180101070207,0
78695,180101070208,0
78696,180101070209,0
78697,180101070301,0
78698,180101070302,0
78699,180101070401,0
78700,180101070402,0
78701,180101080101,0
78702,180101080102,0
78703,180101080103,0
78704,180101080201,0
78705,180101080202,0
78706,180101080203,0
78707,180101080204,0
78708,180101080301,0
78709,180101080302,0
78710,180101080303,0
78711,180101080304,0
78712,180101080401,0
78713,180101080402,0
78714,180101080403,0
78715,180101080404,0
78716,180101080405,0
78717,180101080406,0
78718,180101080407,0
78719,180101080408,0
78720,180101080409,0
78721,180101080501,0
78722,180101080502,0
78723,180101080503,0
78724,180101080601,0
78725,180101080602,0
78726,180101080603,0
78727,180101080604,0
78728,180101080605,0
78729,180101080701,0
78730,180101080702,0
78731,180101080703,0
78732,180101080801,0
78733,180101080802,0
78734,180101080803,0
78735,180101080901,0
78736,180101080902,0
78737,180101080903,0
78738,180101080904,0
78739,180101080905,0
78740,180101080906,0
78741,180101090101,0
78742,180101090102,0
78743,180101090103,0
78744,180101090104,0
78745,180101090105,0
78746,180101090106,0
78747,180101090107,0
78748,180101090108,0
78749,180101090201,0
78750,180101090202,0
78751,180101090203,0
78752,180101100101,0
78753,180101100102,0
78754,180101100103,0
78755,180101100201,0
78756,180101100202,0
78757,180101100203,0
78758,180101100301,0
78759,180101100302,0
78760,180101100401,0
78761,180101100402,0
78762,180101100403,0
78763,180101100404,0
78764,180101100405,0
78765,180101100406,0
78766,180101100407,0
78767,180101100408,0
78768,180101100409,0
78769,180101100410,0
78770,180101100411,0
78771,180101100501,0
78772,180101100502,0
78773,180101100503,0
78774,180101100504,0
78775,180101100505,0
78776,180101100506,0
78777,180101100507,0
78778,180101100601,0
78779,180101100602,0
78780,180101100603,0
78781,180101100604,0
78782,180101100605,0
78783,180101100701,0
78784,180101100702,0
78785,180101100703,0
78786,180101100704,0
78787,180101100705,0
78788,180101100706,0
78789,180101100801,0
78790,180101100802,0
78791,180101100901,0
78792,180101100902,0
78793,180101100903,0
78794,180101100904,0
78795,180102010101,0
78796,180102010102,0
78797,180102010103,0
78798,180102010104,0
78799,180102010105,0
78800,180102010201,0
78801,180102010202,0
78802,180102010203,0
78803,180102010204,0
78804,180102010205,0
78805,180102010206,0
78806,180102010207,0
78807,180102010208,0
78808,180102010301,0
78809,180102010302,0
78810,180102010303,0
78811,180102010401,0
78812,180102010402,0
78813,180102010403,0
78814,180102010404,0
78815,180102010405,0
78816,180102010406,0
78817,180102010407,0
78818,180102010501,0
78819,180102010502,0
78820,180102010503,0
78821,180102010504,0
78822,180102010505,0
78823,180102010601,0
78824,180102010602,0
78825,180102010603,0
78826,180102010604,0
78827,180102010605,0
78828,180102020101,0
78829,180102020102,0
78830,180102020103,0
78831,180102020201,0
78832,180102020202,0
78833,180102020203,0
78834,180102020204,0
78835,180102020205,0
78836,180102020206,0
78837,180102020207,0
78838,180102020301,0
78839,180102020302,0
78840,180102020303,0
78841,180102020304,0
78842,180102020401,0
78843,180102020402,0
78844,180102020403,0
78845,180102020404,0
78846,180102020405,0
78847,180102020406,0
78848,180102020501,0
78849,180102020502,0
78850,180102020503,0
78851,180102020504,0
78852,180102020505,0
78853,180102020506,0
78854,180102020601,0
78855,180102020602,0
78856,180102020603,0
78857,180102020604,0
78858,180102020605,0
78859,180102020606,0
78860,180102020701,0
78861,180102020702,0
78862,180102020703,0
78863,180102020704,0
78864,180102020705,0
78865,180102020707,0
78866,180102020708,0
78867,180102020710,0
78868,180102020712,0
78869,180102020714,0
78870,180102030101,0
78871,180102030102,0
78872,180102030103,0
78873,180102030104,0
78874,180102030201,0
78875,180102030202,0
78876,180102030203,0
78877,180102030302,0
78878,180102030304,0
78879,180102030305,0
78880,180102030306,0
78881,180102030307,0
78882,180102030308,0
78883,180102040101,0
78884,180102040102,0
78885,180102040103,0
78886,180102040104,0
78887,180102040105,0
78888,180102040106,0
78889,180102040107,0
78890,180102040108,0
78891,180102040109,0
78892,180102040110,0
78893,180102040201,0
78894,180102040202,0
78895,180102040203,0
78896,180102040204,0
78897,180102040301,0
78898,180102040302,0
78899,180102040303,0
78900,180102040304,0
78901,180102040305,0
78902,180102040306,0
78903,180102040401,0
78904,180102040402,0
78905,180102040403,0
78906,180102040404,0
78907,180102040501,0
78908,180102040502,0
78909,180102040503,0
78910,180102040504,0
78911,180102040505,0
78912,180102040506,0
78913,180102040507,0
78914,180102040508,0
78915,180102040509,0
78916,180102040601,0
78917,180102040602,0
78918,180102040603,0
78919,180102040701,0
78920,180102040702,0
78921,180102040703,0
78922,180102040704,0
78923,180102040705,0
78924,180102040707,0
78925,180102040801,0
78926,180102040802,0
78927,180102040803,0
78928,180102040804,0
78929,180102040902,0
78930,180102040905,0
78931,180102040906,0
78932,180102041001,0
78933,180102041002,0
78934,180102041003,0
78935,180102041101,0
78936,180102041102,0
78937,180102041103,0
78938,180102041104,0
78939,180102041105,0
78940,180102041106,0
78941,180102041107,0
78942,180102041108,0
78943,180102041109,0
78944,180102041202,0
78945,180102041301,0
78946,180102041302,0
78947,180102041303,0
78948,180102041401,0
78949,180102041402,0
78950,180102041404,0
78951,180102041405,0
78952,180102041406,0
78953,180102050101,0
78954,180102050103,0
78955,180102050104,0
78956,180102050105,0
78957,180102050201,0
78958,180102050202,0
78959,180102050204,0
78960,180102050302,500-1000
78961,180102050303,100-200
78962,180102050304,200-500
78963,180102050306,<50
78964,180102060501,200-500
78965,180102060603,>1000
78966,180102060604,<50
78967,180102060701,<50
78968,180102060702,100-200
78969,180102060703,>1000
78970,180102060704,200-500
78971,180102060902,<50
78972,180102061004,<50
78973,180102061101,<50
78974,180102061103,<50
78975,180102070102,<50
78976,180102070202,200-500
78977,180102070303,200-500
78978,180102070304,500-1000
78979,180102070409,<50
78980,180102070410,100-200
78981,180102070501,500-1000
78982,180102070502,200-500
78983,180102070503,200-500
78984,180102080201,50-100
78985,180102080203,50-100
78986,180102080204,100-200
78987,180102080206,100-200
78988,180102080302,<50
78989,180102080403,<50
78990,180102080502,<50
78991,180200010209,<50
78992,180200010210,50-100
78993,180201040104,100-200
78994,180201040301,500-1000
78995,180201040303,<50
78996,180201040502,50-100
78997,180201040703,200-500
78998,180201041001,500-1000
78999,180201041004,>1000
79000,180102050305,0
79001,180102060101,0
79002,180102060102,0
79003,180102060103,0
79004,180102060104,0
79005,180102060201,0
79006,180102060202,0
79007,180102060203,0
79008,180102060204,0
79009,180102060301,0
79010,180102060302,0
79011,180102060303,0
79012,180102060401,0
79013,180102060402,0
79014,180102060403,0
79015,180102060404,0
79016,180102060405,0
79017,180102060406,0
79018,180102060502,0
79019,180102060601,0
79020,180102060602,0
79021,180102060801,0
79022,180102060802,0
79023,180102060803,0
79024,180102060901,0
79025,180102060903,0
79026,180102060904,0
79027,180102061001,0
79028,180102061002,0
79029,180102061003,0
79030,180102061005,0
79031,180102061102,0
79032,180102070101,0
79033,180102070103,0
79034,180102070104,0
79035,180102070201,0
79036,180102070301,0
79037,180102070302,0
79038,180102070401,0
79039,180102070402,0
79040,180102070403,0
79041,180102070404,0
79042,180102070405,0
79043,180102070406,0
79044,180102070407,0
79045,180102070408,0
79046,180102080101,0
79047,180102080102,0
79048,180102080103,0
79049,180102080202,0
79050,180102080205,0
79051,180102080301,0
79052,180102080303,0
79053,180102080401,0
79054,180102080402,0
79055,180102080501,0
79056,180102080503,0
79057,180102080504,0
79058,180102080601,0
79059,180102080602,0
79060,180102080603,0
79061,180102080604,0
79062,180102080605,0
79063,180102080606,0
79064,180102090101,0
79065,180102090102,0
79066,180102090103,0
79067,180102090104,0
79068,180102090201,0
79069,180102090202,0
79070,180102090203,0
79071,180102090301,0
79072,180102090302,0
79073,180102090303,0
79074,180102090401,0
79075,180102090402,0
79076,180102090403,0
79077,180102090501,0
79078,180102090502,0
79079,180102090601,0
79080,180102090602,0
79081,180102090603,0
79082,180102090604,0
79083,180102090605,0
79084,180102090701,0
79085,180102090702,0
79086,180102090703,0
79087,180102090801,0
79088,180102090802,0
79089,180102090803,0
79090,180102090804,0
79091,180102090805,0
79092,180102090901,0
79093,180102090902,0
79094,180102090903,0
79095,180102090904,0
79096,180102090905,0
79097,180102091001,0
79098,180102091002,0
79099,180102091003,0
79100,180102091004,0
79101,180102091005,0
79102,180102091006,0
79103,180102091007,0
79104,180102091101,0
79105,180102091102,0
79106,180102091103,0
79107,180102100101,0
79108,180102100102,0
79109,180102100103,0
79110,180102100104,0
79111,180102100105,0
79112,180102100106,0
79113,180102100107,0
79114,180102100108,0
79115,180102100201,0
79116,180102100202,0
79117,180102100203,0
79118,180102100204,0
79119,180102100205,0
79120,180102100206,0
79121,180102100207,0
79122,180102100208,0
79123,180102100301,0
79124,180102100302,0
79125,180102100303,0
79126,180102100304,0
79127,180102100305,0
79128,180102100401,0
79129,180102100402,0
79130,180102100403,0
79131,180102100404,0
79132,180102110101,0
79133,180102110102,0
79134,180102110103,0
79135,180102110201,0
79136,180102110202,0
79137,180102110203,0
79138,180102110204,0
79139,180102110205,0
79140,180102110301,0
79141,180102110302,0
79142,180102110303,0
79143,180102110304,0
79144,180102110401,0
79145,180102110402,0
79146,180102110403,0
79147,180102110501,0
79148,180102110502,0
79149,180102110503,0
79150,180102110504,0
79151,180102110505,0
79152,180102110601,0
79153,180102110602,0
79154,180102110701,0
79155,180102110702,0
79156,180102110703,0
79157,180102110704,0
79158,180102110705,0
79159,180102110706,0
79160,180102110707,0
79161,180102110801,0
79162,180102110802,0
79163,180102110901,0
79164,180102110902,0
79165,180102110903,0
79166,180102110904,0
79167,180102110905,0
79168,180102111001,0
79169,180102111002,0
79170,180102111003,0
79171,180102111004,0
79172,180102111005,0
79173,180102111006,0
79174,180102111007,0
79175,180102111101,0
79176,180102111102,0
79177,180102111103,0
79178,180102111104,0
79179,180102111105,0
79180,180102111106,0
79181,180102111107,0
79182,180102111201,0
79183,180102111202,0
79184,180102111203,0
79185,180102111204,0
79186,180102111205,0
79187,180102111206,0
79188,180102111207,0
79189,180102111208,0
79190,180102111209,0
79191,180102120101,0
79192,180102120102,0
79193,180102120103,0
79194,180102120201,0
79195,180102120202,0
79196,180102120203,0
79197,180102120204,0
79198,180102120205,0
79199,180102120301,0
79200,180102120302,0
79201,180102120303,0
79202,180102120304,0
79203,180102120305,0
79204,180102120401,0
79205,180102120402,0
79206,180102120403,0
79207,180102120404,0
79208,180102120405,0
79209,180102120406,0
79210,180102120501,0
79211,180102120502,0
79212,180102120503,0
79213,180102120504,0
79214,180102120505,0
79215,180200010101,0
79216,180200010102,0
79217,180200010103,0
79218,180200010104,0
79219,180200010105,0
79220,180200010201,0
79221,180200010202,0
79222,180200010203,0
79223,180200010204,0
79224,180200010205,0
79225,180200010206,0
79226,180200010207,0
79227,180200010208,0
79228,180200010301,0
79229,180200010302,0
79230,180200010303,0
79231,180200010304,0
79232,180200010305,0
79233,180200010306,0
79234,180200010307,0
79235,180200010401,0
79236,180200010402,0
79237,180200010403,0
79238,180200010404,0
79239,180200010500,0
79240,180200020101,0
79241,180200020102,0
79242,180200020103,0
79243,180200020201,0
79244,180200020202,0
79245,180200020203,0
79246,180200020301,0
79247,180200020302,0
79248,180200020303,0
79249,180200020304,0
79250,180200020305,0
79251,180200020401,0
79252,180200020402,0
79253,180200020403,0
79254,180200020404,0
79255,180200020405,0
79256,180200020406,0
79257,180200020501,0
79258,180200020502,0
79259,180200020503,0
79260,180200020601,0
79261,180200020602,0
79262,180200020603,0
79263,180200020604,0
79264,180200020701,0
79265,180200020702,0
79266,180200020703,0
79267,180200020704,0
79268,180200020705,0
79269,180200020801,0
79270,180200020802,0
79271,180200020803,0
79272,180200020901,0
79273,180200020902,0
79274,180200021001,0
79275,180200021002,0
79276,180200021003,0
79277,180200021101,0
79278,180200021102,0
79279,180200021103,0
79280,180200021201,0
79281,180200021202,0
79282,180200021203,0
79283,180200021204,0
79284,180200021205,0
79285,180200021206,0
79286,180200021301,0
79287,180200021302,0
79288,180200021303,0
79289,180200021304,0
79290,180200021305,0
79291,180200021306,0
79292,180200021307,0
79293,180200021308,0
79294,180200021309,0
79295,180200021401,0
79296,180200021402,0
79297,180200021403,0
79298,180200021404,0
79299,180200021405,0
79300,180200021501,0
79301,180200021502,0
79302,180200021503,0
79303,180200021504,0
79304,180200021601,0
79305,180200021602,0
79306,180200021701,0
79307,180200021702,0
79308,180200021703,0
79309,180200021801,0
79310,180200021802,0
79311,180200021803,0
79312,180200021901,0
79313,180200021902,0
79314,180200021903,0
79315,180200030101,0
79316,180200030102,0
79317,180200030103,0
79318,180200030104,0
79319,180200030105,0
79320,180200030106,0
79321,180200030107,0
79322,180200030201,0
79323,180200030202,0
79324,180200030203,0
79325,180200030301,0
79326,180200030302,0
79327,180200030303,0
79328,180200030304,0
79329,180200030305,0
79330,180200030401,0
79331,180200030402,0
79332,180200030403,0
79333,180200030404,0
79334,180200030405,0
79335,180200030501,0
79336,180200030502,0
79337,180200030503,0
79338,180200030504,0
79339,180200030505,0
79340,180200030506,0
79341,180200030507,0
79342,180200030601,0
79343,180200030602,0
79344,180200030603,0
79345,180200030604,0
79346,180200030605,0
79347,180200030606,0
79348,180200030607,0
79349,180200030701,0
79350,180200030702,0
79351,180200030703,0
79352,180200030704,0
79353,180200030705,0
79354,180200030706,0
79355,180200030707,0
79356,180200030708,0
79357,180200030709,0
79358,180200030710,0
79359,180200030801,0
79360,180200030802,0
79361,180200030803,0
79362,180200030804,0
79363,180200030805,0
79364,180200030901,0
79365,180200030902,0
79366,180200030903,0
79367,180200030904,0
79368,180200030905,0
79369,180200030906,0
79370,180200030907,0
79371,180200031001,0
79372,180200031002,0
79373,180200031003,0
79374,180200031004,0
79375,180200031005,0
79376,180200031006,0
79377,180200031007,0
79378,180200031008,0
79379,180200031101,0
79380,180200031102,0
79381,180200031103,0
79382,180200031104,0
79383,180200031201,0
79384,180200031202,0
79385,180200031203,0
79386,180200031301,0
79387,180200031302,0
79388,180200031303,0
79389,180200040101,0
79390,180200040102,0
79391,180200040103,0
79392,180200040104,0
79393,180200040105,0
79394,180200040106,0
79395,180200040201,0
79396,180200040202,0
79397,180200040203,0
79398,180200040204,0
79399,180200040205,0
79400,180200040206,0
79401,180200040207,0
79402,180200040208,0
79403,180200040301,0
79404,180200040302,0
79405,180200040401,0
79406,180200040402,0
79407,180200040403,0
79408,180200040404,0
79409,180200040405,0
79410,180200040501,0
79411,180200040502,0
79412,180200050101,0
79413,180200050102,0
79414,180200050103,0
79415,180200050104,0
79416,180200050201,0
79417,180200050202,0
79418,180200050203,0
79419,180200050204,0
79420,180200050301,0
79421,180200050302,0
79422,180200050303,0
79423,180200050304,0
79424,180200050305,0
79425,180200050306,0
79426,180200050307,0
79427,180200050401,0
79428,180200050402,0
79429,180200050403,0
79430,180200050404,0
79431,180200050405,0
79432,180200050406,0
79433,180201040101,0
79434,180201040102,0
79435,180201040103,0
79436,180201040201,0
79437,180201040202,0
79438,180201040203,0
79439,180201040302,0
79440,180201040400,0
79441,180201040501,0
79442,180201040503,0
79443,180201040504,0
79444,180201040601,0
79445,180201040602,0
79446,180201040603,0
79447,180201040604,0
79448,180201040701,0
79449,180201040702,0
79450,180201040704,0
79451,180201040801,0
79452,180201040802,0
79453,180201040803,0
79454,180201040804,0
79455,180201040805,0
79456,180201040806,0
79457,180201040807,0
79458,180201040900,0
79459,180201041002,0
79460,180201041003,0
79461,180201041005,500-1000
79462,180201041006,200-500
79463,180201041007,>1000
79464,180201041008,500-1000
79465,180201160704,500-1000
79466,180201220603,<50
79467,180201550302,50-100
79468,180201580404,>1000
79469,180201041101,0
79470,180201041102,0
79471,180201041201,0
79472,180201041202,0
79473,180201041203,0
79474,180201110101,0
79475,180201110102,0
79476,180201110103,0
79477,180201110104,0
79478,180201110105,0
79479,180201110201,0
79480,180201110202,0
79481,180201110301,0
79482,180201110302,0
79483,180201110303,0
79484,180201150101,0
79485,180201150102,0
79486,180201150103,0
79487,180201150104,0
79488,180201150201,0
79489,180201150202,0
79490,180201150203,0
79491,180201150204,0
79492,180201150301,0
79493,180201150302,0
79494,180201150303,0
79495,180201150304,0
79496,180201150305,0
79497,180201150306,0
79498,180201150401,0
79499,180201150402,0
79500,180201150403,0
79501,180201150404,0
79502,180201150405,0
79503,180201150501,0
79504,180201150502,0
79505,180201150503,0
79506,180201150504,0
79507,180201150601,0
79508,180201150602,0
79509,180201150603,0
79510,180201160101,0
79511,180201160102,0
79512,180201160103,0
79513,180201160104,0
79514,180201160201,0
79515,180201160202,0
79516,180201160203,0
79517,180201160204,0
79518,180201160301,0
79519,180201160302,0
79520,180201160303,0
79521,180201160304,0
79522,180201160305,0
79523,180201160306,0
79524,180201160307,0
79525,180201160308,0
79526,180201160309,0
79527,180201160310,0
79528,180201160401,0
79529,180201160402,0
79530,180201160403,0
79531,180201160404,0
79532,180201160405,0
79533,180201160406,0
79534,180201160407,0
79535,180201160408,0
79536,180201160501,0
79537,180201160502,0
79538,180201160503,0
79539,180201160504,0
79540,180201160601,0
79541,180201160602,0
79542,180201160603,0
79543,180201160604,0
79544,180201160701,0
79545,180201160702,0
79546,180201160703,0
79547,180201210101,0
79548,180201210102,0
79549,180201210103,0
79550,180201210201,0
79551,180201210202,0
79552,180201210203,0
79553,180201210204,0
79554,180201210205,0
79555,180201210206,0
79556,180201210301,0
79557,180201210302,0
79558,180201210401,0
79559,180201210402,0
79560,180201210403,0
79561,180201210404,0
79562,180201210405,0
79563,180201210406,0
79564,180201210407,0
79565,180201210408,0
79566,180201210501,0
79567,180201210502,0
79568,180201210601,0
79569,180201210602,0
79570,180201210603,0
79571,180201210604,0
79572,180201210605,0
79573,180201210606,0
79574,180201210701,0
79575,180201210702,0
79576,180201210703,0
79577,180201210704,0
79578,180201210705,0
79579,180201210801,0
79580,180201210802,0
79581,180201210803,0
79582,180201210804,0
79583,180201220101,0
79584,180201220102,0
79585,180201220103,0
79586,180201220201,0
79587,180201220202,0
79588,180201220203,0
79589,180201220204,0
79590,180201220205,0
79591,180201220206,0
79592,180201220301,0
79593,180201220302,0
79594,180201220303,0
79595,180201220304,0
79596,180201220305,0
79597,180201220401,0
79598,180201220402,0
79599,180201220403,0
79600,180201220404,0
79601,180201220501,0
79602,180201220502,0
79603,180201220601,0
79604,180201220602,0
79605,180201220604,0
79606,180201220701,0
79607,180201220702,0
79608,180201220801,0
79609,180201220802,0
79610,180201220803,0
79611,180201220804,0
79612,180201220805,0
79613,180201220901,0
79614,180201220902,0
79615,180201220903,0
79616,180201230101,0
79617,180201230102,0
79618,180201230201,0
79619,180201230202,0
79620,180201230301,0
79621,180201230302,0
79622,180201230303,0
79623,180201230304,0
79624,180201230305,0
79625,180201230306,0
79626,180201230307,0
79627,180201230308,0
79628,180201230309,0
79629,180201230310,0
79630,180201230401,0
79631,180201230402,0
79632,180201230403,0
79633,180201230404,0
79634,180201230405,0
79635,180201230406,0
79636,180201230501,0
79637,180201230502,0
79638,180201230503,0
79639,180201230504,0
79640,180201230505,0
79641,180201230506,0
79642,180201230507,0
79643,180201230508,0
79644,180201230601,0
