,state,county,Long_Commute_Driving_Alone_Raw,Broadband_Access_Raw,popdensity2010,mean_commutetime2000
761,18,127,0.433,0.9136504578,1389.333642771875,27.581060419354838
762,18,129,0.344,0.8993184031,473.5074261428572,24.47068942857143
763,18,131,0.363,0.8780138946,78.98464975,24.429353749999997
764,18,133,0.421,0.8610157368,160.8619527142857,29.031781857142857
765,18,135,0.365,0.8379493223,195.385419625,24.125702375
766,18,137,0.423,0.8576083128,88.51547950000001,28.048251000000004
767,18,139,0.374,0.8369924812,345.79897,26.878263800000003
768,18,141,0.237,0.8807251998,2644.6743689600003,21.097069213333334
769,18,143,0.372,0.8644806475,460.1651868,26.256305400000002
770,18,145,0.38,0.8704877377,1475.6895682,23.1341016
771,18,147,0.376,0.7998496052,61.60523020000001,29.5075824
772,18,149,0.467,0.824046586,183.89263528571428,30.224346
773,18,151,0.263,0.8447511805,207.537654,22.595373555555554
774,18,153,0.358,0.8160322203,118.5339608,28.874559599999998
775,18,155,0.571,0.7690531178,51.22473399999999,35.21759466666666
776,18,157,0.122,0.894658335,3893.263796513514,18.323497432432433
777,18,159,0.399,0.8978451716,82.994537,24.750967
778,18,161,0.443,0.8653576438,46.936953,24.561359500000002
779,18,163,0.192,0.8965776315,2867.092682277551,19.69636
780,18,165,0.41,0.8681402439,397.05196579999995,24.0733788
781,18,167,0.179,0.8599600892,1891.4156074999999,19.798494714285713
782,18,169,0.3,0.8749402581,720.0826225,20.19652375
783,18,171,0.433,0.8961000298,24.4578655,26.779332
784,18,173,0.295,0.9151313925,961.5770697272727,25.105477818181818
785,18,175,0.49,0.8166272512,399.4364816666667,29.102469666666668
786,18,177,0.217,0.8759042434,1292.6400981176469,20.059806764705883
787,18,179,0.313,0.8290492958,387.05636385714286,21.654705714285715
788,18,181,0.315,0.8769386721,286.03534537499996,24.030455
789,18,183,0.334,0.8848445689,146.48808457142857,24.727686142857145
790,19,1,0.27,0.8168711656,31.9903863,21.913899
791,19,3,0.249,0.8281045752,16.18899005,20.2947675
792,19,5,0.312,0.8416334661,83.6822186,20.6478644
793,19,7,0.271,0.8298042349,182.94692700000002,21.302993800000003
794,19,9,0.219,0.8320792079,58.220000399999996,19.567112666666667
795,19,11,0.402,0.8790426268,111.40089471428571,26.751331999999998
796,19,13,0.095,0.8807964272,2520.2889083157897,17.234740736842106
797,19,15,0.303,0.8783721994,591.6425740000001,22.107941428571426
798,19,17,0.293,0.9108635097,269.24348075,19.84648125
799,19,19,0.306,0.8598773006,198.661292,23.447378666666665
800,19,21,0.132,0.9225772239,174.38114500000003,16.962180833333335
801,19,23,0.423,0.8488194326,30.1696034,23.243085
802,19,25,0.305,0.8713329902,20.1919843,19.738337
803,19,27,0.121,0.8568,366.44253283333336,15.975772999999998
804,19,29,0.121,0.826049404,189.75946194,20.8376662
805,19,31,0.443,0.8701419286,51.01134499999999,25.5122422
806,19,33,0.128,0.8724576489,807.7621711818182,17.021256636363635
807,19,35,0.178,0.8476977568,79.110983925,19.02227525
808,19,37,0.246,0.8461384152,87.71791875,21.45656275
809,19,39,0.358,0.8410397401,223.42364590000003,25.973482666666666
810,19,41,0.21,0.8781900952,253.290865925,17.20007775
811,19,43,0.296,0.8186605455,26.78868083333333,21.788355833333338
812,19,45,0.279,0.8575177524,1213.6099864999999,20.275487916666666
813,19,47,0.169,0.8693209183,89.19918720000001,19.5829888
814,19,49,0.225,0.9194479789,1043.7925389333334,23.354761266666667
815,19,51,0.357,0.7027453455,17.462106,25.452661499999998
816,19,53,0.302,0.8084617908,43.946926966666666,23.412801333333334
817,19,55,0.212,0.8612040134,166.40167925,22.383784499999997
818,19,57,0.169,0.8778217361,1678.8678463636365,17.126441727272727
819,19,59,0.175,0.8853179191,256.4192214,17.0532874
820,19,61,0.128,0.8915609215,2397.6742775384614,16.82162407692308
821,19,63,0.219,0.8623151453,357.655283725,18.06815275
822,19,65,0.269,0.8373765695,191.97212557142856,19.22832957142857
823,19,67,0.241,0.8187311178,220.4591926,20.4590336
824,19,69,0.199,0.8161116552,74.8906999,19.533001
825,19,71,0.33,0.8510869565,18.683829966666664,23.604016
826,19,73,0.32,0.8813645621,18.4611184,21.19427
827,19,75,0.321,0.8790560472,34.1127255,21.0813995
828,19,77,0.43,0.8705035971,21.940352233333332,28.139388333333333
829,19,79,0.29,0.8321988286,165.77365416,18.431305599999998
830,19,81,0.244,0.8628088427,28.06776125,19.09085525
831,19,83,0.258,0.8216833096,83.49335133333334,18.788128
832,19,85,0.507,0.8406062625,111.1697064,29.389135
833,19,87,0.229,0.8540107654,211.37038040000002,18.4290154
834,19,89,0.303,0.8316993464,195.700198,20.884023
835,19,91,0.21,0.8614258735,183.27429035,19.40535475
836,19,93,0.187,0.8607214429,33.83274016666667,17.141317333333333
837,19,95,0.359,0.8871368083,28.13671925,23.112453000000002
838,19,97,0.378,0.8446344695,235.714235,23.4957625
839,19,99,0.378,0.8990371576,922.6621347777777,20.59924088888889
840,19,101,0.12,0.8714742658,308.86787975,16.33193375
841,19,103,0.191,0.8926608159,3606.127820125,18.601025875
842,19,105,0.406,0.8569490689,248.5304908,26.3760558
843,19,107,0.415,0.83099631,25.959679,26.86148925
844,19,109,0.191,0.8674254076,149.36093306666666,17.600508833333333
845,19,111,0.203,0.8604683677,928.7214593636363,17.956086818181817
846,19,113,0.164,0.9130256389,2139.2257894,19.091102955555556
847,19,115,0.386,0.8776249095,30.003246999999998,25.001067666666668
848,19,117,0.232,0.7734204793,158.388648975,25.19048925
849,19,119,0.235,0.896939694,22.319369000000005,19.612531333333333
850,19,121,0.492,0.8454339623,292.11198499999995,28.537018
851,19,123,0.179,0.8619952761,560.9251155714286,19.990188571428572
852,19,125,0.28,0.8718025207,760.58826925,22.677050125
853,19,127,0.213,0.8608645311,814.9838471,18.9087662
854,19,129,0.448,0.8896990092,369.71651860000003,25.1841544
855,19,131,0.27,0.8820638821,215.98377766666667,19.941435
856,19,133,0.264,0.8308918016,121.69987222500001,24.26681125
857,19,135,0.497,0.8221330659,22.563540566666664,26.765240000000002
858,19,137,0.255,0.8285962248,360.734579425,18.94317475
859,19,139,0.229,0.9059405941,1515.3858037000002,18.7452652
860,19,141,0.228,0.880331549,127.63790825,18.14276125
861,19,143,0.265,0.8607060629,20.236728,16.996127
862,19,145,0.199,0.8529459503,383.5714448666666,15.873198166666667
863,19,147,0.207,0.8689489168,67.95450220000001,17.81445375
864,19,149,0.249,0.8966689327,172.341034,20.367212
865,19,151,0.263,0.852464332,14.073038333333335,18.988349333333336
866,19,153,0.179,0.9046560345,3088.931174612245,19.53355012371134
867,19,155,0.229,0.8403986038,2304.8231358,21.690178266666667
868,19,157,0.262,0.8339109229,254.51000399999998,18.2013706
869,19,159,0.245,0.8341359016,10.70764365,21.9797825
870,19,161,0.23,0.8278052223,36.68563375,17.53850175
871,19,163,0.153,0.8901410389,2830.9692089361706,19.589413234042553
872,19,165,0.231,0.8585189645,47.411069,19.934435999999998
873,19,167,0.085,0.9087150127,322.64999200000005,14.319021000000001
874,19,169,0.201,0.7861940684,2467.53374155,18.26172885
875,19,171,0.297,0.8414797207,76.39200483333333,21.587166333333332
876,19,173,0.283,0.8470254958,13.308674833333333,21.11723333333333
877,19,175,0.163,0.8492581602,366.22429265,18.963045
878,19,177,0.254,0.7581090407,15.777754000000002,24.8781845
879,19,179,0.194,0.8315587734,973.3807289090909,19.838828909090907
880,19,181,0.382,0.9068203175,707.3225338333333,27.268917416666667
881,19,183,0.323,0.8747789567,259.0577448,22.6212916
882,19,185,0.268,0.7889584965,12.6240726,22.81046566666667
883,19,187,0.178,0.8357521898,996.575404,18.235397083333332
884,19,189,0.19,0.8797647571,230.1556853333333,16.211846333333334
885,19,191,0.182,0.8621446871,100.1183822,17.0798582
886,19,193,0.112,0.856529146,2780.8656625000003,18.93034248
887,19,195,0.308,0.8447574335,22.738929666666667,20.733065333333332
888,19,197,0.192,0.8208146487,92.31908544000001,17.018217200000002
889,20,1,0.178,0.8246908656,115.94652646,18.728703799999998
890,20,3,0.356,0.7195010648,22.90411645,27.4207185
891,20,5,0.319,0.8398570456,966.11279225,20.4905195
892,20,7,0.201,0.8482834994,4.61630225,14.7110715
893,20,9,0.104,0.8574224484,1091.17451555,17.850422375
894,20,11,0.257,0.8734835355,469.9904632199999,20.4975134
895,20,13,0.16,0.8421618715,55.97546776666667,19.102022
896,20,15,0.375,0.8856343656,838.2623521923077,24.080795076923078
897,20,17,0.28,0.7991266376,3.6090343,25.694189
898,20,19,0.321,0.8273764259,5.7428536,26.135
899,20,21,0.255,0.8413355765,136.96103948333334,21.715578833333335
900,20,23,0.203,0.8414839798,2.6728451,14.491255
901,20,25,0.262,0.8548585486,2.2726526,15.143063
902,20,27,0.335,0.8387985671,127.4173569,21.544837
903,20,29,0.19,0.8302452316,144.206833925,16.6172575
904,20,31,0.24,0.8595996617,47.047211000000004,20.398366333333332
905,20,33,0.171,0.8416565164,2.398839,15.295
906,20,35,0.221,0.8376190119,571.6163025545455,21.344359909090908
907,20,37,0.154,0.8599735799,907.4536319090909,17.67405709090909
908,20,39,0.238,0.8805535324,52.9431089,18.769624
909,20,41,0.344,0.8968333752,243.47477433333333,22.034507333333334
910,20,43,0.284,0.8719101124,23.811047333333335,22.65281166666667
911,20,45,0.303,0.9137948297,2423.173315909091,21.204680636363637
912,20,47,0.259,0.850884583,54.77169635,18.7252255
913,20,49,0.46,0.8401486989,4.4733143,32.854744
914,20,51,0.072,0.9226981782,566.2905068166666,15.262484166666667
915,20,53,0.246,0.8570201803,13.62049855,18.581649
916,20,55,0.08,0.880815275,1448.2362142499999,16.159302333333333
917,20,57,0.083,0.8722807614,375.7554258285714,16.734690285714287
918,20,59,0.366,0.8376907377,371.2377596,26.1019956
919,20,61,0.166,0.9324726191,1346.72877325,18.047351499999998
920,20,63,0.219,0.7924850555,2.57487275,16.038423
921,20,65,0.12,0.8738357324,41.8825868,18.247864
922,20,67,0.156,0.9427850231,213.72031755,16.131335999999997
923,20,69,0.185,0.864773821,7.74577545,17.7217265
924,20,71,0.114,0.9236641221,1.6019012,15.807448
925,20,73,0.365,0.814516129,73.12939033333333,26.007841333333335
926,20,75,0.212,0.8974025974,2.6994264,16.79517
927,20,77,0.161,0.8163265306,31.539467866666666,20.956066000000003
928,20,79,0.328,0.8425582431,448.1104553333333,19.277206166666666
929,20,81,0.244,0.8916184971,7.3694291,17.194603
930,20,83,0.33,0.7972972973,2.2279277,16.826412
931,20,85,0.368,0.8692156863,67.50672866666667,27.37428033333333
932,20,87,0.494,0.8833558863,39.28374975,30.94155825
933,20,89,0.227,0.8099369085,3.4507744000000002,18.6024345
934,20,91,0.225,0.9572590562,2915.2579193763845,21.866627823076925
935,20,93,0.232,0.9172161172,4.5684128,15.467902
936,20,95,0.341,0.8215673575,85.8232299,26.95915533333333
937,20,97,0.146,0.7943037975,3.5328844,15.381344
938,20,99,0.171,0.7935956311,363.484409175,18.78984325
939,20,101,0.185,0.8234482759,2.4391773,15.941115
940,20,103,0.394,0.9080123681,1265.576796,24.1355056875
941,20,105,0.279,0.7837837838,4.5051684,19.446678
942,20,107,0.507,0.8315887416,16.3461085,35.520881
943,20,109,0.25,0.901453958,2.5685139,15.739841
944,20,111,0.142,0.8853775709,1506.282666725,17.83870425
945,20,113,0.163,0.886922887,480.9284051,16.371843000000002
946,20,115,0.349,0.8337595908,17.100987925,21.973796
947,20,117,0.181,0.8434528164,30.865419275,18.69070575
948,20,119,0.18,0.8643048128,30.9638958,18.142829
949,20,121,0.541,0.8621785398,123.70509137500001,30.89966275
950,20,123,0.132,0.8371640047,11.02487495,14.459983999999999
951,20,125,0.19,0.8416595447,756.8567346153845,17.658594230769232
952,20,127,0.325,0.8495398159,49.74871685,22.261899
953,20,129,0.256,0.8442105263,4.4303994,14.911364
954,20,131,0.128,0.8532246108,20.492944233333333,17.199425666666667
955,20,133,0.162,0.8209427396,130.35194732,17.2758242
956,20,135,0.153,0.8899398108,6.376297999999999,16.517329
957,20,137,0.105,0.9259259259,6.4580121,13.406584
958,20,139,0.475,0.8333857278,99.10623029999999,31.1682952
959,20,141,0.131,0.8346799254,4.3226695,15.339219
960,20,143,0.305,0.8674800168,8.5285219,24.3692585
961,20,145,0.186,0.8919254658,52.13765915,16.964139
962,20,147,0.186,0.8556370302,40.53184526666667,15.628160666666668
963,20,149,0.333,0.9110523998,86.4872933,23.91557925
964,20,151,0.121,0.841806305,197.16885223333335,15.253632000000001
965,20,153,0.083,0.8430531732,2.3554912,15.342738
966,20,155,0.181,0.8257181187,1389.2903836411765,19.52108505882353
967,20,157,0.237,0.74222668,45.26780713333333,17.033589333333335
968,20,159,0.314,0.8543584191,41.98649976666667,18.833017666666667
969,20,161,0.143,0.9085013082,2968.5615709999997,16.137015076923078
970,20,163,0.158,0.8370681606,6.4282036,15.9977725
971,20,165,0.36,0.9044862518,11.5477287,19.5331775
972,20,167,0.151,0.8657631494,41.477457949999994,17.06155
973,20,169,0.113,0.8708013812,2089.2214433333334,16.17319841666667
974,20,171,0.206,0.8182648402,6.8790207,15.312017
975,20,173,0.164,0.9066353207,2912.0303449516127,19.760306733870966
976,20,175,0.112,0.8698668147,863.44685286,15.833981400000003
977,20,177,0.125,0.8603477888,2318.636081372093,19.08284223255814
978,20,179,0.169,0.9138943249,27.518865549999997,14.905370999999999
979,20,181,0.083,0.9181509754,50.56983135,18.3670775
980,20,183,0.138,0.8428390368,34.59445645,15.2338655
981,20,185,0.284,0.8554443054,5.8747885,19.091828999999997
982,20,187,0.123,0.8527980535,3.2850981,16.644928
983,20,189,0.226,0.9010620458,80.0496787,15.070791499999999
984,20,191,0.473,0.8457766882,66.41841203333333,23.83920983333333
985,20,193,0.086,0.8922928088,40.913265,13.667401
986,20,195,0.158,0.8900445765,3.373889,17.509169
987,20,197,0.482,0.8383027523,9.03065015,31.1065185
988,20,199,0.191,0.8651515152,1.6253453,17.857143
989,20,201,0.246,0.7574862927,6.7260785,19.6047145
990,20,203,0.174,0.9362186788,3.1089611,14.831573
991,20,205,0.224,0.7928876245,85.0981808,18.456432500000002
992,20,207,0.288,0.8246329527,44.25891945,21.8072275
993,20,209,0.245,0.8665926422,2571.77793626,22.655898890625
994,21,1,0.313,0.8468365302,60.48683942857143,26.155008000000002
995,21,3,0.413,0.7882068263,71.08614966666667,28.734263166666665
996,21,5,0.513,0.8755265375,344.9134686,30.026529
997,21,7,0.372,0.8596603653,32.40706933333333,24.56341433333333
998,21,9,0.302,0.8497663031,200.7252557,21.6622972
999,21,11,0.349,0.8357579591,39.380351999999995,30.045317333333333
1000,21,13,0.349,0.7694730212,217.2496238888889,26.645775444444446
1001,21,15,0.326,0.9285075783,1480.2135946363635,26.50128
1002,21,17,0.359,0.8462106299,350.92189033333335,27.4304735
1003,21,19,0.267,0.8638514935,1366.5063107692308,20.331446615384614
1004,21,21,0.273,0.8592241233,581.143233,19.89737728571429
1005,21,23,0.583,0.8620901011,42.17273333333333,38.223035
1006,21,25,0.426,0.7850686913,47.359898571428566,34.713075571428575
1007,21,27,0.52,0.79560612,35.67268933333333,34.8996065
1008,21,29,0.498,0.9016706444,928.1165077222221,27.92459305882353
1009,21,31,0.483,0.7864503398,30.6863116,31.1852354
1010,21,33,0.386,0.8465394255,41.72111566666667,24.906814999999998
1011,21,35,0.184,0.8248044545,899.6024814444445,19.33167044444444
1012,21,37,0.312,0.9033951876,4092.4090676799997,24.84606688
1013,21,39,0.438,0.8640724947,27.41099733333333,28.904737666666666
1014,21,41,0.301,0.8022999755,135.90086533333334,21.846695
1015,21,43,0.433,0.7849773407,80.17806757142857,31.947566857142856
1016,21,45,0.391,0.7857487534,34.635866,30.516556200000004
1017,21,47,0.198,0.820610687,1238.5740561578948,19.889203388888888
1018,21,49,0.4,0.8875050221,821.9767677,26.9794664
1019,21,51,0.35,0.8287823906,64.92937383333333,32.69231466666667
1020,21,53,0.224,0.7908027645,52.820519999999995,21.515328666666665
1021,21,55,0.323,0.7728679989,38.3659295,31.030942500000002
1022,21,57,0.226,0.7855967078,22.3576915,24.076086
1023,21,59,0.215,0.8933352771,1826.8897017391305,20.263736130434783
1024,21,61,0.574,0.8591321897,38.16353272,40.30487925
1025,21,63,0.462,0.7671472259,32.265586,41.604704
1026,21,65,0.506,0.7589830508,55.28858575,38.071433999999996
1027,21,67,0.199,0.9095302715,3887.670774597561,20.90999369512195
1028,21,69,0.45,0.7906212147,48.535189,27.17018025
1029,21,71,0.315,0.828077455,114.6573844,27.2085826
1030,21,73,0.246,0.8552864999,1170.5416366363636,19.216565181818183
1031,21,75,0.258,0.8576583801,34.8455995,20.433849000000002
1032,21,77,0.487,0.8406153846,82.399258,32.088617
1033,21,79,0.552,0.857509434,89.51570575,32.39681775
1034,21,81,0.486,0.8776394153,98.31121525,34.9773855
1035,21,83,0.261,0.8128179763,151.63817722222223,24.470596333333333
1036,21,85,0.296,0.8017805976,67.96569871428572,29.76857814285714
1037,21,87,0.378,0.8079198908,43.542484,30.68882825
1038,21,89,0.346,0.8198630137,630.3440838888888,25.072747444444442
1039,21,91,0.356,0.8351710489,50.22479166666667,24.997197333333332
1040,21,93,0.295,0.8915258135,1048.0153712727272,23.792020363636365
1041,21,95,0.304,0.8204761905,99.43954400000001,28.301475272727274
1042,21,97,0.434,0.7802182622,89.2726224,29.6963076
1043,21,99,0.37,0.8265023539,43.8966188,29.0679578
1044,21,101,0.293,0.886553256,1876.8330026363635,19.86633709090909
1045,21,103,0.483,0.8182853424,73.1308126,31.353648
1046,21,105,0.316,0.8963414634,20.23329,25.262085
1047,21,107,0.249,0.8794650228,461.18030883333336,23.540116166666667
1048,21,109,0.621,0.8259222333,39.00830466666667,35.43825666666667
1049,21,111,0.236,0.9006047506,3789.7928230314137,23.23922472105263
1050,21,113,0.384,0.8980402138,958.847367111111,25.648379666666667
1051,21,115,0.25,0.8652041163,104.748881,27.81816166666667
1052,21,117,0.272,0.9137780539,3418.0015048780488,24.022090487804878
1053,21,119,0.404,0.796071953,51.92501059999999,30.3740202
1054,21,121,0.307,0.8360409677,119.744513125,27.663695
1055,21,123,0.431,0.8588669125,58.72178325,28.951116250000002
1056,21,125,0.248,0.8792531991,297.0697856923077,23.509216461538465
1057,21,127,0.491,0.7996747967,40.1106154,38.4997522
1058,21,129,0.456,0.7455871067,35.003627,34.384852
1059,21,131,0.585,0.792018419,29.229810333333333,34.662073666666664
1060,21,133,0.403,0.8276562687,92.01517114285714,29.030628142857147
1061,21,135,0.546,0.8161060143,31.986105000000002,34.64400875
1062,21,137,0.427,0.8334365964,83.93803716666667,27.740091666666668
1063,21,139,0.462,0.8306681896,34.3033995,28.102130000000002
1064,21,141,0.435,0.8450833181,55.25715616666667,24.549264166666664
1065,21,143,0.365,0.9061840121,34.58667366666666,25.3859585
1066,21,145,0.144,0.8912669037,1072.3177504117648,18.893634235294115
1067,21,147,0.53,0.7747989276,51.201326975,33.438595750000005
1068,21,149,0.48,0.8536585366,44.22099033333333,30.738045333333332
1069,21,151,0.394,0.8779205926,1217.4949114210526,24.46252963157895
1070,21,153,0.454,0.8304119194,43.4515465,36.50706775
1071,21,155,0.211,0.8500658762,81.2310965,26.344077833333333
1072,21,157,0.31,0.8447148289,136.26634233333334,23.425197999999998
1073,21,159,0.453,0.8114358323,60.832294999999995,32.808086333333335
1074,21,161,0.265,0.8195467013,236.67585079999998,23.2281862
1075,21,163,0.497,0.8961844786,513.968032595,31.70389075
1076,21,165,0.651,0.7607875995,30.699774,35.9316635
1077,21,167,0.406,0.8556418956,112.83057979999998,26.2894988
1078,21,169,0.331,0.8247349823,34.556516666666674,26.64470233333334
1079,21,171,0.336,0.8063672045,37.60534525,24.48638175
1080,21,173,0.388,0.8908675799,177.86128616666667,27.444542833333333
1081,21,175,0.463,0.8203075627,43.2093502,32.317324
1082,21,177,0.36,0.8370612382,102.34117444444445,25.99531888888889
1083,21,179,0.399,0.8921062437,284.19243411111114,28.481325444444444
1084,21,181,0.645,0.7632058288,35.544309500000004,35.7772145
1085,21,183,0.513,0.8116876024,41.42937371428572,30.553605285714287
1086,21,185,0.461,0.9474551365,484.08815914285714,27.464544
1087,21,187,0.632,0.7563952124,30.888649666666666,34.56296233333333
1088,21,189,0.276,0.7284196547,35.804972,29.534681
1089,21,191,0.643,0.7592349522,52.055704666666664,36.707800666666664
1090,21,193,0.28,0.8664659524,122.30480225,25.579426625
1091,21,195,0.316,0.8037138533,227.3664629473684,28.940831368421055
1092,21,197,0.479,0.7720890041,75.08279999999999,31.863803
1093,21,199,0.223,0.8323302469,289.3107977142857,23.88120664285714
1094,21,201,0.603,0.7180783818,22.840326,37.517105
1095,21,203,0.375,0.7892034848,60.71606225,30.59712325
1096,21,205,0.255,0.9209202782,97.63871900000001,24.65085125
1097,21,207,0.255,0.8048543689,83.1907986,23.4974894
1098,21,209,0.297,0.9077263891,870.2864937857142,23.16074664285714
1099,21,211,0.438,0.9175910364,820.3581514444445,26.296326555555556
1100,21,213,0.243,0.8573286513,82.23373025000001,22.552176250000002
1101,21,215,0.628,0.8858680261,117.648073,34.15793125
1102,21,217,0.216,0.8566450971,231.72589680000002,22.9274402
1103,21,219,0.378,0.7401894452,34.1974,25.0315355
1104,21,221,0.419,0.7691284098,27.799923322,27.4198332
1105,21,223,0.551,0.790662191,61.189098,32.0244045
1106,21,225,0.28,0.8898205928,43.8995265,24.3879225
1107,21,227,0.182,0.9123561098,2137.7997990416666,20.134670875
1108,21,229,0.345,0.812688172,37.629763000000004,30.308263999999998
1109,21,231,0.308,0.8244892875,110.76504299999999,23.287674
1110,21,233,0.443,0.8504065041,44.32484575,27.283771
1111,21,235,0.297,0.8019896831,316.96674575,24.8472485
1112,21,237,0.537,0.7972495088,34.2543885,35.911604
1113,21,239,0.359,0.9090570604,517.540080375,22.805395125
1114,22,1,0.371,0.7952993636,326.6021904166667,27.939585500000003
1115,22,3,0.376,0.7712495104,234.7956318,27.218656399999997
1116,22,5,0.475,0.9096914887,733.6229014285715,27.343162214285712
1117,22,7,0.498,0.8043942993,73.51414633333333,29.673063666666668
1118,22,9,0.451,0.7588033012,92.91021434444446,30.59698155555556
1119,22,11,0.441,0.8845957198,190.03840125714285,29.540324571428574
1120,22,13,0.477,0.6484792627,44.27980874,33.2373908
1121,22,15,0.267,0.8271883369,1490.9804612272726,22.437674
1122,22,17,0.208,0.8288399338,1923.05624434375,22.267047746031746
1123,22,19,0.215,0.8512111176,1463.9340607272727,20.68098261904762
1124,22,21,0.439,0.7504069452,21.547402333333334,33.62291666666667
1125,22,23,0.426,0.8210422812,5.06789745,26.148785500000002
1126,22,25,0.505,0.7402470741,106.93005866666668,31.032136333333337
1127,22,27,0.377,0.5080693365,110.3765134,26.5547676
1128,22,29,0.23,0.7895057034,232.60400376,25.0903036
1129,22,31,0.44,0.787816963,62.26603457142857,31.398559857142857
1130,22,33,0.306,0.8997024081,2590.8170671847824,24.102921538461537
1131,22,35,0.168,0.6714513557,222.06646363333334,21.184023333333332
1132,22,37,0.623,0.7960526316,51.5475162,33.757127000000004
1133,22,39,0.388,0.7814542484,323.3397725,28.211383375
1134,22,41,0.307,0.6877975786,123.21505183333333,28.730285166666665
1135,22,43,0.324,0.7766504517,57.521434799999994,35.0344836
1136,22,45,0.307,0.8529532175,1793.8919668666667,23.247138066666665
1137,22,47,0.319,0.8386511965,321.96621728571427,28.030566285714286
1138,22,49,0.329,0.7361656551,72.1861126,24.7370456
1139,22,51,0.333,0.8696959082,5152.385631472,25.929800120967744
1140,22,53,0.5,0.7632433356,340.38776599999994,28.341028714285716
1141,22,55,0.259,0.9094276196,1951.892278139535,23.514195952380952
1142,22,57,0.369,0.8502821082,967.2870233913043,26.610457304347825
1143,22,59,0.387,0.8707761622,58.177622333333325,30.142045
1144,22,61,0.211,0.7958671828,596.7416255999999,19.7139097
1145,22,63,0.584,0.9058837273,523.7175855882352,35.493375470588234
1146,22,65,0.181,0.7079470199,1300.48811898,21.642633
1147,22,67,0.402,0.7151037938,577.6255100375,26.2003805
1148,22,69,0.263,0.8069180607,593.1366614555556,25.071433222222222
1149,22,71,0.271,0.8351863795,6642.305495174544,26.91824853714286
1150,22,73,0.216,0.8065916716,1247.6281649774999,20.985152675000002
1151,22,75,0.421,0.887195122,210.308246225,26.8799035
1152,22,77,0.494,0.8000487686,190.36069091666664,31.899633166666664
1153,22,79,0.221,0.8536374846,1064.5281257848485,22.75931281818182
1154,22,81,0.369,0.7341772152,59.1136245,30.3370035
1155,22,83,0.383,0.6803199559,112.14620433333334,26.456620333333333
1156,22,85,0.429,0.7800824985,67.464788,31.731760428571427
1157,22,87,0.492,0.8547111308,2078.8713622,31.353087294117646
1158,22,89,0.427,0.9256256041,886.7229375384615,27.789595692307692
1159,22,91,0.59,0.6827603024,27.4615855,37.146860000000004
1160,22,93,0.46,0.8554330285,351.2456264285714,27.009994714285714
1161,22,95,0.531,0.8940490551,1390.1295940909092,29.318354363636363
1162,22,97,0.405,0.7063341551,902.8482312631579,27.85105810526316
1163,22,99,0.396,0.8160597105,208.15083819090907,28.215813454545454
1164,22,101,0.256,0.8702485966,1199.9121056875,19.0881835625
1165,22,103,0.474,0.925256085,1125.898379904762,33.522163166666665
1166,22,105,0.443,0.8793209938,649.28952465,29.571377050000002
1167,22,107,0.366,0.6531614487,14.2175271,25.68009066666667
1168,22,109,0.283,0.8585836859,1138.232022852381,24.901607285714288
1169,22,111,0.52,0.6461743664,97.11505133333333,30.3928255
1170,22,113,0.442,0.8861914758,546.4798057833333,26.7931485
1171,22,115,0.29,0.8701701025,644.0183143333333,22.93858283333333
1172,22,117,0.408,0.707438672,249.0529308181818,30.248381272727272
1173,22,119,0.326,0.607411422,566.2267756363636,26.41397718181818
1174,22,121,0.376,0.9120192308,707.0699396,22.172834
1175,22,123,0.344,0.6384516129,33.55567666666666,26.22717666666667
1176,22,125,0.515,0.8780363078,35.97051456666666,26.56371233333333
1177,22,127,0.379,0.7689944706,332.661127075,26.16636
1178,23,1,0.365,0.8914908218,2030.01545075,24.472010714285716
1179,23,3,0.196,0.800667026,62.96905053541667,19.44235670833333
1180,23,5,0.309,0.9154327208,2790.910679,23.349307257575756
1181,23,7,0.376,0.8395279762,47.32850895555556,24.560096
1182,23,9,0.375,0.8908050576,70.29322232941176,23.662561
1183,23,11,0.332,0.8979531296,412.1727819354839,24.131651322580645
1184,23,13,0.215,0.8989376495,284.5797869,19.215638300000002
1185,23,15,0.373,0.8679711129,101.87381333333333,23.871690555555556
1186,23,17,0.436,0.8564193467,54.65315975882353,26.95770835294118
1187,23,19,0.27,0.8762525282,836.3464729586957,22.995871869565214
1188,23,21,0.318,0.8359018617,21.16097962625,23.645768375
1189,23,23,0.356,0.925935085,395.0781265,23.613915625
1190,23,25,0.411,0.8534547214,59.39610338764706,25.555269588235294
1191,23,27,0.377,0.8876173037,71.333198125,27.805996874999998
1192,23,29,0.265,0.827292873,59.06702129230769,20.174841999999998
1193,23,31,0.414,0.9131301939,731.115762825,27.01835755
1194,24,1,0.202,0.8383510716,1227.441341478261,22.74527126086957
1195,24,3,0.455,0.9485514441,3150.384494093269,30.2297417184466
1196,24,5,0.441,0.905073739,4377.453772845794,28.785406345971566
1197,24,9,0.611,0.929042855,609.4332505555556,40.68552733333333
1198,24,11,0.514,0.8628191446,217.21958044444443,31.688349222222225
1199,24,13,0.579,0.9147699529,817.7377542894737,36.371706921052635
1200,24,15,0.481,0.9068007567,553.8097287894736,29.671311999999997
1201,24,17,0.688,0.928686523,1427.4461077,41.16484713333333
1202,24,19,0.392,0.8556739718,691.5658049,26.025251444444443
1203,24,21,0.485,0.9259972301,1964.2569638688524,33.91081542622951
1204,24,23,0.296,0.8315161162,49.25794685714286,26.056982
