,ec_county,child_ec_county,support_ratio_county,volunteering_rate_county,civic_organizations_county,clustering_county
1516,0.87336999,0.63163,0.99936002,0.080779999,0.03042,0.13237
1517,0.91350001,0.57036,0.99730003,0.07779,0.01363,0.14207
1518,0.85105002,0.67391998,0.99469,0.086850002,0.02194,0.11192
1519,0.81704003,,0.98815,0.065360002,0.024350001,0.10382
1520,1.0117,,0.99702001,0.05926,0.035750002,0.12544
1521,0.91316003,0.63562,0.99450999,0.088699996,0.03088,0.12522
1522,0.72566998,0.60119998,0.99791002,0.093560003,0.018619999,0.11976
1523,0.71837997,0.46079001,0.99089998,0.12227,0.021229999,0.11943
1524,0.79030001,0.80276,0.98207003,0.081040002,0.015900001,0.085929997
1525,0.77467,0.69,0.99122,0.072849996,0.01549,0.095940001
1526,0.97249001,0.82292998,0.97970998,0.11886,0.0097899996,0.097060002
1527,1.00211,0.91738999,0.97991002,0.10929,0.02146,0.096479997
1528,0.90811998,,0.99404001,0.16989,0.01258,0.14091
1529,0.73505002,0.54663002,0.99553001,0.0605,0.01657,0.10727
1530,0.94313997,0.75259,0.99050999,0.09736,0.018409999,0.11404
1531,0.78855997,0.66079003,0.98505998,0.069339998,0.017859999,0.10327
1532,0.89155,0.56536001,0.99519002,0.10181,0.020570001,0.13079999
1533,0.97053999,0.89559001,0.97816002,0.10684,0.01007,0.097520001
1534,0.92702001,0.71335,0.99864,0.11959,0.020230001,0.13691001
1535,0.89129001,0.66022003,0.99812001,0.1376,0.02538,0.12882
1536,0.66126001,0.57858002,0.98461002,0.088540003,0.016030001,0.10661
1537,0.88959002,0.49105999,0.99572003,0.11489,0.01795,0.12853999
1538,0.78100002,0.55476999,0.99414998,0.15666001,0.0163,0.12609001
1539,0.90549999,0.66720003,0.99308997,0.095289998,0.018549999,0.1427
1540,0.78915,0.70705003,0.99583,0.080640003,0.01956,0.11986
1541,0.92129999,,0.99677002,0.09228,0.01874,0.12985
1542,0.79863,0.55285001,0.99167001,0.060600001,0.024259999,0.11954
1543,0.59868002,0.41848999,0.99914002,0.078060001,0.02008,0.15603
1544,0.84129,0.70963001,0.99522001,0.13123,0.01338,0.12271
1545,0.90342999,0.47272,0.99589002,0.14113,0.0196,0.13145
1546,0.87689,0.53852999,0.99011999,0.094180003,0.01623,0.11954
1547,0.76003999,0.52012002,0.98953003,0.081579998,0.021050001,0.11529
1548,0.66044003,0.53650999,0.99703997,0.059050001,0.017759999,0.13596
1549,0.75031,0.72463,0.98074001,0.092759997,0.02692,0.10369
1550,1.0439399,0.81559002,0.99633998,0.069559999,0.028069999,0.12125
1551,0.75041997,0.48258001,0.99555999,0.050379999,0.01808,0.13325
1552,1.02957,0.58904999,0.99804002,0.06938,0.02265,0.14590999
1553,0.75700003,,0.99058998,0.15195,0.0242,0.1179
1554,0.58319998,0.50663,0.99717999,0.032590002,0.0093,0.13547
1555,0.88116997,0.64484,0.99792999,0.11967,0.01684,0.14347
1556,0.73417002,0.67899001,0.99383998,0.084700003,0.01536,0.10576
1557,0.84004998,0.83352,0.99365002,0.084880002,0.02736,0.11089
1558,0.84051001,0.61004001,0.99765998,0.093829997,0.01921,0.13165
1559,1.04626,1.20994,0.92853999,0.088569999,0.01038,0.089440003
1560,0.83244002,0.68194002,0.98851001,0.072109997,0.01969,0.102
1561,0.90042001,0.77671999,0.97281998,0.062449999,0.01915,0.090170003
1562,0.86056,,0.99914998,0.083570004,0.01757,0.13567001
1563,0.89137,0.61142999,0.99330997,0.089910001,0.021989999,0.13080999
1564,0.79058999,0.64384001,0.99484003,0.10034,0.018139999,0.11706
1565,0.90482998,0.84577,0.98952001,0.1034,0.0146,0.11206
1566,0.75088,,0.99800003,0.066320002,0.01695,0.1432
1567,0.70137,0.40777999,0.99580002,0.086139999,0.01345,0.12825
1568,1.0878201,1.32578,0.97306001,0.10356,0.01056,0.089529999
1569,0.82225001,,0.99185002,0.1033,0.02345,0.11606
1570,0.91892999,0.76253003,0.99489999,0.095739998,0.01371,0.13269
1571,0.79751003,0.65570998,0.99497002,0.12406,0.01595,0.10515
1572,0.78839999,0.99315,0.98043001,0.084590003,0.01251,0.08495
1573,0.73493999,0.53868997,0.99781001,0.058880001,0.0184,0.12436
1574,0.86242998,,0.99804002,0.14888,0.02063,0.14612
1575,0.91273999,,0.99786001,0.15239,0.01945,0.15666001
1576,0.73604,0.59847999,0.99716997,0.12284,0.01506,0.12207
1577,0.68295002,,0.99777001,0.08585,0.01294,0.14916
1578,0.91101003,0.66614997,0.99833,0.11908,0.01784,0.142
1579,0.80798,0.5442,0.99684,0.093189999,0.016829999,0.12141
1580,0.81120002,0.60662001,0.97577,0.083789997,0.031780001,0.10013
1581,0.72105998,,0.99489999,0.074199997,0.01197,0.13189
1582,0.78805,0.60508001,0.98782003,0.066409998,0.02208,0.097240001
1583,0.72820997,0.54359001,0.99575001,0.076130003,0.02665,0.12205
1584,0.79631001,0.63015002,0.99580997,0.11647,0.017340001,0.12104
1585,0.94367999,0.86175001,0.97013003,0.1054,0.01474,0.10126
1586,0.70084,0.52859002,0.99594998,0.10312,0.01437,0.12122
1587,0.71184999,0.37222999,0.99734998,0.09268,0.01905,0.1372
1588,0.87809998,0.71037,0.97091001,0.10175,0.01578,0.1015
1589,0.97425997,,0.99918997,0.072659999,0.041170001,0.15343
1590,0.72918999,0.53461999,0.99616998,0.077420004,0.019090001,0.1134
1591,0.70038998,0.80781001,0.96816999,0.099179998,0.02554,0.081079997
1592,0.96219999,0.79738998,0.99620003,0.072570004,0.034639999,0.10632
1593,0.48414001,0.79697001,0.99980998,0.072549999,0.019060001,0.1656
1594,0.55576998,0.62729001,0.99845999,0.051580001,0.020230001,0.16911
1595,0.91826999,0.67435998,0.98861003,0.085419998,0.029170001,0.10605
1596,1.074,0.80021,0.99282998,0.11277,0.045759998,0.09888
1597,,,1.0,0.086138502,0.055498078,0.13012493
1598,0.8251,0.90912998,0.99090999,0.077310003,0.01701,0.092210002
1599,0.98580998,,0.99296999,0.10588,0.043359999,0.10331
1600,0.94387001,1.04548,0.99636,0.045990001,0.02399,0.12519
1601,1.1474,,0.99949998,0.06199,0.01017,0.1418
1602,1.01449,1.10552,0.99735999,0.086329997,0.024089999,0.12783
1603,0.81221002,0.63068002,0.99443001,0.049339999,0.02609,0.12683
1604,1.07262,,0.99957001,0.15602,0.033130001,0.13733
1605,0.91623002,0.81146997,0.99664998,0.061939999,0.030579999,0.11682
1606,0.91574001,0.79988998,0.99175,0.068319999,0.0221,0.096950002
1607,1.13998,1.1875401,0.97359002,0.11734,0.022089999,0.095559999
1608,,,0.99719119,0.13044111,0.043380883,0.14688618
1609,0.45486999,0.64964002,0.99874002,0.14946,0.01537,0.17765
1610,1.04951,,0.98927999,0.085649997,0.041370001,0.10471
1611,0.64911997,0.86066002,0.99733001,0.086479999,0.01439,0.13748001
1612,0.93286002,0.98523003,0.95885998,0.061250001,0.02468,0.096450001
1613,,,0.99088985,0.1022219,0.024329867,0.10339021
1614,0.66709,0.75923002,0.99497998,0.075290002,0.02138,0.11441
1615,0.91167003,0.93294001,0.98839003,0.084720001,0.031029999,0.096089996
1616,,,0.99606222,0.097219855,0.016425673,0.12934971
1617,0.79514003,0.54806,0.99469,0.071170002,0.02857,0.12605
1618,1.13685,,0.99958998,0.09787,0.02616,0.15302999
1619,1.1015199,0.77234,0.98264003,0.093960002,0.02603,0.098580003
1620,0.97684997,,0.99558002,0.13326,0.059700001,0.1112
1621,0.80008,,0.98474002,0.079219997,0.02798,0.098300003
1622,0.99296999,0.92210001,0.98320001,0.098289996,0.0272,0.095559999
1623,0.93646002,,0.98199999,0.065729998,0.02925,0.10003
1624,1.0350699,0.73584998,0.98658001,0.13986,0.032170001,0.097139999
1625,0.95931,,0.99918997,0.13467,0.02365,0.16091
1626,0.83607,0.96293002,0.99330997,0.074320003,0.0286,0.12748
1627,,,0.99940258,0.07852596,0.037447151,0.13572437
1628,0.78983003,0.86087,0.99456,0.06656,0.025140001,0.11023
1629,,,0.99280566,0.096387535,0.055895466,0.10522567
1630,0.93080997,0.82525003,0.98098999,0.071520001,0.02864,0.099179998
1631,0.97873998,1.15135,0.99646997,0.061360002,0.024669999,0.12251
1632,0.54457998,0.74662,0.99818999,0.07429,0.01242,0.163
1633,0.66921997,0.87336999,0.99721003,0.087889999,0.018829999,0.13043
1634,0.83388001,0.60579997,0.98913002,0.09121,0.0361,0.1034
1635,1.04522,1.07577,0.99997002,0.14727999,0.029300001,0.13923
1636,0.75958002,0.83140999,0.99700999,0.068039998,0.022050001,0.12277
1637,1.00655,1.08459,0.98185003,0.10499,0.035689998,0.099760003
1638,1.0379699,,0.99400997,0.088359997,0.039469998,0.11103
1639,1.00205,0.88661999,0.99414998,0.062530003,0.042750001,0.11118
1640,0.84884,0.83043998,0.99566001,0.091789998,0.038630001,0.11213
1641,0.97478002,0.99523002,0.99862999,0.10353,0.025189999,0.14372
1642,,,0.99168688,0.19818893,0.021895351,0.10485737
1643,0.8768,1.05426,0.98991001,0.071050003,0.01483,0.092069998
1644,0.88799,0.86606997,0.99632001,0.063699998,0.02194,0.10812
1645,1.11277,0.70113999,0.99611002,0.079300001,0.035810001,0.123
1646,1.11061,0.94343001,0.99914998,0.089000002,0.024809999,0.13424
1647,0.91351002,0.96521997,0.99763,0.1752,0.01991,0.12744001
1648,1.09176,,0.99748999,0.06199,0.021330001,0.13844
1649,0.97577,,0.99695998,0.0638,0.02306,0.12568
1650,1.02719,1.07604,0.99211001,0.068439998,0.01771,0.099799998
1651,1.08513,0.92619002,0.99535,0.089249998,0.02359,0.11599
1652,1.06416,0.79121,0.99164999,0.078259997,0.020190001,0.11026
1653,1.11209,1.11946,0.97286999,0.12651999,0.018449999,0.1003
1654,1.22321,0.90495998,0.99637997,0.12751999,0.02311,0.12784
1655,0.98749,0.84877998,0.99902999,0.091760002,0.024809999,0.12497
1656,0.986,0.68410999,0.99761999,0.11518,0.02165,0.12718
1657,0.98580998,0.95459002,0.99346,0.089819998,0.02091,0.10743
1658,1.03207,0.82931,0.98811001,0.092189997,0.0196,0.10988
1659,0.57292002,0.56804001,0.99171001,0.038509998,0.01272,0.12109
1660,0.97847998,0.75174999,0.99681997,0.050080001,0.02145,0.11768
1661,1.03036,0.81915998,0.99798,0.11174,0.02767,0.1124
1662,0.62869,0.76628,0.98295999,0.032109998,0.0092099998,0.11355
1663,1.02863,1.0358599,0.99594998,0.10697,0.03159,0.1101
1664,0.67014998,0.84735,0.99581999,0.051849999,0.01473,0.11886
1665,1.0208,,0.98515999,0.12864,0.050159998,0.10272
1666,0.98905998,0.92927998,0.99201,0.06521,0.01368,0.11211
1667,0.83293998,0.76798999,0.99265999,0.074929997,0.016559999,0.10372
1668,0.80927998,1.02388,0.98496002,0.065590002,0.01392,0.091449998
1669,1.04444,,0.99672002,0.061939999,0.021020001,0.11541
1670,1.07819,0.82318997,0.99712002,0.059179999,0.020710001,0.11625
1671,1.1055,,0.99215001,0.16339999,0.02385,0.11247
1672,1.0855401,0.99896002,0.9885,0.09612,0.05528,0.1033
1673,1.06473,0.84034997,0.99590999,0.11588,0.02063,0.11467
1674,0.92404997,0.82163,0.99489999,0.080009997,0.01733,0.11727
1675,,,0.99769527,0.22136679,0.037315845,0.11155088
1676,1.17126,,0.99527001,0.094549999,0.051449999,0.12803
1677,1.06101,,0.98356003,0.06208,0.023460001,0.10215
1678,,,0.99476892,0.14807145,0.01352638,0.099408269
1679,1.15053,,0.99392998,0.054000001,0.033750001,0.1237
1680,0.66930002,0.82726002,0.99375999,0.051350001,0.01543,0.10088
1681,1.08571,1.0582401,0.98825997,0.063060001,0.029449999,0.10621
1682,1.1057301,,0.99545002,0.13544001,0.031769998,0.11592
1683,1.03206,,0.99198002,0.13823,0.02551,0.11901
1684,1.03485,0.93658,0.99839997,0.073260002,0.02421,0.12846
1685,1.07802,,0.99251997,0.11242,0.023010001,0.11336
1686,0.85825002,0.68940997,0.99724001,0.062530003,0.027659999,0.11949
1687,0.79079002,0.94005001,0.99290001,0.079980001,0.01299,0.11728
1688,1.09842,0.92430001,0.98146999,0.079800002,0.024390001,0.10422
1689,0.97583997,1.0396,0.99590999,0.08134,0.033829998,0.10746
1690,0.96209002,,0.99541998,0.19233,0.022700001,0.10809
1691,0.96733999,0.68234998,0.99471998,0.090779997,0.02406,0.13233
1692,0.96534002,1.10923,0.98607999,0.083580002,0.01595,0.09691
1693,0.89218998,0.95743001,0.99457002,0.073849998,0.016690001,0.10547
1694,,,0.98374081,0.13875784,0.051495273,0.1071602
1695,0.92909002,0.91153002,0.99535,0.05026,0.016319999,0.10793
1696,1.11498,0.92826998,0.99206001,0.10038,0.02165,0.1133
1697,0.90884,0.85886002,0.98913002,0.13018,0.02258,0.10877
1698,1.11717,0.81708002,0.99241,0.068360001,0.01719,0.11672
1699,1.02378,1.01752,0.99520999,0.063770004,0.02293,0.11959
1700,0.99331999,,0.99707001,0.08721,0.022299999,0.12104
1701,0.92979997,0.91674,0.99119997,0.06397,0.02031,0.11596
1702,1.03197,,0.99618,0.11796,0.025529999,0.11784
1703,1.14323,,0.99612999,0.04611,0.039799999,0.1162
1704,1.01046,0.92154998,0.99656999,0.081390001,0.02476,0.11367
1705,1.16286,0.83147001,0.99338001,0.098020002,0.019540001,0.11738
1706,0.79223001,0.98408997,0.9939,0.052140001,0.01108,0.10761
1707,1.08955,1.04892,0.98878998,0.1882,0.034159999,0.10717
1708,0.97069001,0.78613001,0.99720001,0.067230001,0.01675,0.12592
1709,0.95959997,0.80144,0.99759001,0.046709999,0.02596,0.14171
1710,,,0.99844593,0.18377869,0.030790176,0.12196596
1711,0.72569001,0.75580001,0.9921,0.048220001,0.01908,0.11213
1712,1.02101,1.21761,0.94086999,0.074040003,0.0103,0.089950003
1713,1.14193,1.0394599,0.98316997,0.1142,0.021059999,0.10634
1714,0.82388997,0.90662003,0.99827999,0.11501,0.020640001,0.10964
1715,1.1193399,1.07541,0.98176998,0.085110001,0.03142,0.099720001
1716,0.89170003,0.88576001,0.99623001,0.17245001,0.022019999,0.11798
1717,0.96961999,,0.99295998,0.091499999,0.041839998,0.11112
1718,1.06601,,0.97171998,0.058010001,0.01723,0.10898
1719,0.99821001,0.95311999,0.99778998,0.12944999,0.037390001,0.11213
1720,,,0.99625993,0.064065546,0.051116455,0.10054388
1721,0.53644001,0.66676998,0.99852997,0.04961,0.01719,0.15113001
1722,1.07447,0.76840001,0.99856001,0.065300003,0.03002,0.12235
1723,1.14897,1.20473,0.98354,0.085220002,0.022709999,0.10669
1724,1.0376101,1.15174,0.98931998,0.085830003,0.036060002,0.11391
1725,1.00416,0.92777997,0.99386001,0.074050002,0.030510001,0.11567
1726,1.00359,0.92269999,0.99299997,0.075149998,0.022679999,0.10548
1727,0.82966,1.03461,0.98912001,0.070990004,0.01338,0.098650001
1728,0.73276001,0.89203,0.96588999,0.046700001,0.01146,0.07626
1729,0.96063,1.00884,0.97500002,0.081280001,0.025280001,0.092540003
1730,0.89293998,1.1429,0.99374002,0.080870003,0.01194,0.1094
1731,0.85731,,0.96287,0.083240002,0.017759999,0.10568
1732,0.87821001,1.10434,0.99517,0.12088,0.01489,0.11339
1733,0.94035,1.18349,0.99675,0.11584,0.01832,0.12187
1734,0.93839002,1.15943,0.9993,0.04905,0.02062,0.12439
1735,0.79903001,0.84018999,0.95365,0.10398,0.01279,0.09031
1736,,,0.9966749,0.071916148,0.024725305,0.13480139
1737,0.74346,0.76270998,0.98512,0.063989997,0.017419999,0.094939999
1738,0.77140999,,0.99511999,0.13953,0.02506,0.12722
1739,0.81353003,,0.69676,0.06095,0.026450001,0.091519997
1740,0.80659002,1.00967,0.97935998,0.071309999,0.01183,0.084600002
1741,0.84535998,1.02855,0.99822003,0.16564,0.01925,0.11903
1742,0.76688999,0.89538997,0.97640002,0.063100003,0.021090001,0.090719998
1743,1.08412,1.08407,0.98030001,0.08546,0.0239,0.10133
1744,1.0821199,0.85499001,0.98860002,0.08467,0.042119998,0.10987
1745,1.07577,0.98190999,0.99039,0.09601,0.02416,0.10732
1746,0.90846002,0.70204997,0.99629998,0.071790002,0.02726,0.1362
1747,1.0929,1.00413,0.98133999,0.081419997,0.02963,0.10823
1748,1.05302,1.20854,0.97485,0.073859997,0.01542,0.096869998
1749,1.1284,1.1476901,0.96783,0.0744,0.02589,0.098710001
1750,1.3597,1.22649,0.96403998,0.075879999,0.02031,0.098439999
1751,1.13405,1.06715,0.97694999,0.080849998,0.01763,0.098059997
1752,0.95567,0.78596002,0.98964,0.058090001,0.022770001,0.10934
1753,0.75431001,0.92916,0.99330002,0.051259998,0.016240001,0.10414
1754,1.0269099,1.28466,0.96578002,0.057039998,0.01442,0.10109
1755,0.97755998,1.30905,0.97543001,0.067570001,0.01488,0.10269
1756,0.76767999,0.99694002,0.98465002,0.058820002,0.01354,0.09488
1757,0.94268,1.00007,0.99365997,0.089680001,0.02592,0.10975
1758,0.66140997,0.84833997,0.99605,0.053059999,0.01266,0.10612
1759,0.63766998,0.68734998,0.97381002,0.044399999,0.01253,0.0845
1760,1.01538,1.2413501,0.97557998,0.067529999,0.01279,0.10165
1761,0.81652999,0.57604003,0.95617998,0.047490001,0.0065100002,0.091069996
1762,1.1822799,1.58443,0.96752,0.10238,0.02667,0.10412
1763,0.56733,0.96695,0.98983002,0.04659,0.0209,0.10249
1764,0.85285997,1.0979,0.96917999,0.04941,0.01385,0.10132
1765,0.94753999,1.33119,0.97981,0.075669996,0.01476,0.10181
1766,1.08737,1.4161299,0.96915001,0.069739997,0.01723,0.10836
1767,0.99555999,1.1978,0.98469001,0.069600001,0.01225,0.10279
1768,0.59579003,0.79528999,0.97599,0.04532,0.0090800002,0.094130002
1769,0.86607999,1.08102,0.98935002,0.060740001,0.01636,0.11556
1770,1.00537,1.46772,0.95846999,0.066229999,0.01629,0.10277
1771,1.25775,1.41259,0.98190999,0.087010004,0.01661,0.11296
1772,0.69148999,0.90498,0.96411002,0.04606,0.0112,0.091710001
1773,1.13434,1.23386,0.97750998,0.076499999,0.016690001,0.11065
1774,0.66459,0.79860997,0.97403997,0.062309999,0.01402,0.076109998
1775,,,0.98769432,0.11369923,0.051636558,0.096896648
1776,0.57494998,0.71597999,0.99416,0.029100001,0.0097399997,0.089769997
1777,0.46673,0.69134998,0.99133003,0.055029999,0.01305,0.1098
1778,0.64099997,0.52696002,0.99612999,0.11559,0.034949999,0.12893
1779,0.66850001,0.73738003,0.98991001,0.038240001,0.01138,0.090350002
1780,,,0.99644679,0.057450198,0.018691998,0.11710335
1781,0.59858,0.59239,0.98628002,0.03441,0.01206,0.085139997
1782,0.74067003,1.06552,0.99445999,0.046239998,0.01074,0.10769
1783,0.56770003,0.65004998,0.99887002,0.064549997,0.03167,0.11917
1784,0.59342998,,0.99879003,0.03373,0.01229,0.15351
1785,0.63405001,,0.99792999,0.0096500004,0.029379999,0.15415999
1786,0.6886,1.01904,0.99533999,0.050480001,0.0092599997,0.10018
1787,0.68344003,0.66745001,0.99396998,0.05957,0.031500001,0.10196
1788,1.1156501,1.4073499,0.97400999,0.12882,0.031369999,0.09691
1789,0.46496999,0.34977001,0.99677998,0.047079999,0.01678,0.10761
1790,0.41604,0.57174999,0.97706002,0.039239999,0.01111,0.0823
1791,,,0.99658549,0.088951163,0.033473715,0.1330927
1792,0.73474002,0.74083,0.98969001,0.05652,0.019579999,0.10097
1793,0.57808,0.61918998,0.99888003,0.053950001,0.02593,0.13638
1794,0.44734001,0.50604999,0.99550003,0.04637,0.016930001,0.10447
1795,0.68822998,0.74302,0.99387002,0.037319999,0.022779999,0.1003
1796,0.74976999,0.91500002,0.93621999,0.05759,0.01115,0.082010001
1797,0.59600002,0.86514002,0.98487997,0.066739999,0.01357,0.08264
1798,0.4998,0.56717002,0.99773002,0.055089999,0.02276,0.12013
1799,0.62910998,0.64927,0.98456001,0.075199999,0.028720001,0.084969997
1800,0.57985997,0.64012003,1.0,0.067989998,0.042509999,0.12084
1801,0.53258002,0.53118998,0.99658,0.06397,0.02287,0.13758001
1802,0.70545,0.48076999,0.99598002,0.11724,0.038910002,0.10951
1803,0.65758002,0.80610001,0.98029,0.070780002,0.030069999,0.097259998
1804,0.72306001,0.89981002,0.9993,0.060449999,0.02471,0.13933
1805,0.55430001,0.69108999,0.98118001,0.049279999,0.0108,0.085239999
1806,0.87391001,1.07797,0.97807002,0.081419997,0.022879999,0.098899998
1807,0.77829999,0.72987998,0.99304003,0.073899999,0.0243,0.11585
1808,0.68067002,0.64668,0.93305999,0.02304,0.0064900001,0.071620002
1809,0.81244999,0.95977002,0.99236,0.077189997,0.01678,0.10276
1810,0.75652999,0.79904002,0.99379998,0.073530003,0.018859999,0.118
1811,0.81484997,0.87636,0.99425,0.071199998,0.01564,0.11331
1812,0.69059998,0.73961997,0.99466997,0.090970002,0.019160001,0.11125
1813,0.73575002,0.92703003,0.99524999,0.050480001,0.01866,0.10382
1814,0.79185998,0.86352998,0.99436998,0.08382,0.019610001,0.11631
1815,0.84636998,0.92233002,0.99952,0.065289997,0.017820001,0.11831
1816,0.88366997,0.95569003,0.99295002,0.093039997,0.0306,0.11269
1817,0.80005997,1.01036,0.99633998,0.12459,0.022,0.11293
1818,0.85110998,0.84917998,0.99495,0.12459,0.03785,0.12555
1819,0.95771003,1.25058,0.98387003,0.081110001,0.018680001,0.10291
1820,0.75937998,0.91329998,0.99233001,0.06515,0.01396,0.096780002
1821,0.86543,0.98504001,0.99470001,0.059610002,0.038240001,0.13474999
1822,0.76937002,0.81323999,0.99971002,0.075690001,0.021369999,0.14693999
1823,0.7155,0.85516,0.99645001,0.064390004,0.018130001,0.11084
1824,0.90377998,0.99153,0.99186999,0.080059998,0.01522,0.11047
1825,0.87491,0.90223998,0.99118,0.077610001,0.02413,0.11298
1826,1.0166,,0.99584001,0.075450003,0.079159997,0.11687
1827,0.78821999,0.87668997,0.99690002,0.075989999,0.01792,0.11953
1828,0.87980002,0.98199999,0.98756999,0.062919997,0.01626,0.097840004
1829,0.77451998,0.61040998,0.94560999,0.059700001,0.0060299998,0.075889997
1830,0.86748999,0.85979998,0.99849999,0.094420001,0.02098,0.14047
1831,0.90139002,1.06405,0.98816001,0.06882,0.023840001,0.11433
1832,0.89937001,0.98913002,0.98356998,0.073420003,0.019470001,0.10828
1833,0.71841002,1.0901,0.99155003,0.059739999,0.01242,0.092540003
1834,0.73624003,0.86756003,0.99066001,0.066189997,0.01554,0.10774
1835,0.95231003,1.24707,0.97245002,0.05793,0.01306,0.1013
1836,0.82734001,0.65170997,0.92580003,0.058899999,0.025760001,0.082539998
1837,0.85018998,0.91194999,0.99027997,0.063610002,0.01784,0.10848
1838,0.75343001,0.87884003,0.99418998,0.05198,0.01349,0.1092
1839,0.77278,1.01282,0.99127001,0.064230002,0.01637,0.10182
1840,0.91204,1.05656,0.98470998,0.085110001,0.021369999,0.10601
1841,0.84834999,1.1849,0.98229003,0.072169997,0.016039999,0.10025
1842,0.80096,0.87238997,0.9928,0.059519999,0.01343,0.1173
1843,0.78162998,0.92458999,0.99105,0.059459999,0.015860001,0.10875
1844,0.88191998,0.93406999,0.99166,0.11144,0.024080001,0.10605
1845,1.03351,1.46328,0.96805,0.075850002,0.0178,0.10768
1846,0.77995998,0.77779001,0.93655002,0.04205,0.0046899999,0.078869998
1847,0.87690002,1.08389,0.97957999,0.076679997,0.015790001,0.10364
1848,0.93111998,1.13213,0.98435998,0.048459999,0.0087599996,0.084320001
1849,0.71461999,1.24985,0.98825002,0.05091,0.018060001,0.10615
1850,0.79506999,0.83122998,0.99923998,0.067359999,0.0229,0.13101999
1851,1.03073,1.22621,0.9745,0.084820002,0.0163,0.09967
1852,0.83007997,0.92218,0.97869998,0.065789998,0.01016,0.093489997
1853,0.88620001,0.90666997,0.99466002,0.097029999,0.027550001,0.11489
1854,0.79557002,0.82718003,0.98843002,0.08145,0.033709999,0.11327
1855,0.82130003,0.88119,0.99265999,0.078189999,0.02053,0.11524
1856,0.77209002,0.80963999,0.99545997,0.054110002,0.019440001,0.11279
1857,0.94288999,1.27413,0.97871,0.060540002,0.01064,0.10117
1858,0.77954,0.98491001,0.9932,0.062259998,0.02124,0.10868
1859,0.83236003,1.01,0.98663002,0.094769999,0.02214,0.11352
1860,1.05003,1.11856,0.97943997,0.22571,0.040630002,0.097070001
1861,0.90713,1.0885,0.98881,0.093029998,0.033349998,0.10927
1862,0.91123003,0.94287997,0.98540998,0.097850002,0.022539999,0.10369
1863,0.83695,0.90398002,0.98861998,0.12213,0.01706,0.11018
1864,0.84524,0.88739002,0.98842001,0.091009997,0.01574,0.10943
1865,0.81660002,1.12902,0.96771002,0.050700001,0.01653,0.093680002
1866,0.91834998,0.83573002,0.99256998,0.068159997,0.02165,0.12014
1867,0.83705002,0.86294001,0.99614,0.08529,0.032529999,0.12251
1868,0.61148,0.80892003,0.98942,0.048549999,0.0146,0.099890001
1869,0.63590997,0.74779999,0.99343002,0.085579999,0.016559999,0.11457
1870,0.56276,0.42447999,0.99830002,0.050639998,0.0287,0.14353
1871,0.46175,0.49533001,0.99783999,0.02837,0.016319999,0.14358
1872,0.63370001,0.54266,0.99711001,0.067429997,0.025939999,0.1476
1873,0.73922002,0.54145998,0.99563003,0.055980001,0.030300001,0.13008
1874,0.56181002,0.68588001,0.99466002,0.04132,0.023460001,0.12369
1875,0.53906,0.39015999,0.99606001,0.02042,0.01616,0.146
1876,0.45526001,0.50076997,0.99783999,0.037209999,0.01873,0.12507001
1877,0.72191,0.66806,0.98539001,0.065690003,0.0186,0.10531
1878,0.80628997,0.75264001,0.97960001,0.14218999,0.02107,0.090470001
1879,0.54716003,0.67751002,0.99172002,0.063689999,0.02004,0.10152
1880,0.73873001,0.98646998,0.96907997,0.05071,0.01074,0.090499997
1881,0.55425,0.67395002,0.99298,0.043900002,0.01528,0.099579997
1882,0.92234999,1.0256701,0.95757002,0.078189999,0.018200001,0.10058
1883,0.80018997,0.87879997,0.99158001,0.09392,0.03008,0.10749
1884,0.56954002,0.55592,0.99147999,0.04555,0.028650001,0.12053
1885,0.64618999,0.85885,0.98649001,0.04755,0.015969999,0.096720003
1886,0.63848001,0.89078999,0.98930001,0.047959998,0.02877,0.1097
1887,0.61150998,0.52750999,0.99555999,0.12644,0.02328,0.12211
1888,0.56221998,0.54455,0.99755001,0.048900001,0.021749999,0.15064999
1889,0.68169999,0.56169999,0.99305999,0.082979999,0.031099999,0.11825
1890,0.55795997,0.68914998,0.99532002,0.03365,0.0186,0.10889
1891,0.44911999,0.68408,0.99866998,0.036910001,0.01497,0.12729999
1892,0.73456001,0.83813,0.99017,0.05528,0.01763,0.10544
1893,0.68410999,0.90034997,0.97815001,0.041859999,0.01333,0.083889998
1894,0.90688998,0.91609001,0.97434002,0.068559997,0.01228,0.095959999
1895,0.87639999,0.88659,0.99501002,0.080399998,0.03112,0.11731
1896,0.57999998,0.79997998,0.98681998,0.033020001,0.01421,0.10297
1897,0.70682001,0.86965001,0.98856997,0.061779998,0.01901,0.10509
1898,0.4862,0.59048003,0.99436998,0.076200001,0.01283,0.11462
1899,0.73408002,0.90504998,0.96882999,0.070179999,0.01512,0.086860001
1900,0.45456001,0.58789998,0.99550003,0.024350001,0.01236,0.11721
1901,0.64214998,0.91943002,0.98461998,0.046689998,0.0132,0.092019998
1902,0.76798999,0.79045999,0.97663999,0.045170002,0.01271,0.10358
1903,0.62857002,0.82340997,0.98392999,0.04473,0.0142,0.089749999
1904,0.76517999,0.71319997,0.99387002,0.054299999,0.02028,0.1192
1905,0.58879,0.40344,1.0,0.081869997,0.018309999,0.18000001
1906,0.61255997,0.90623999,0.99036998,0.038940001,0.0111,0.11617
1907,0.50579,0.62821001,0.99247003,0.035580002,0.017580001,0.11659
