fips,state,county,Financial Well-Being,Air Pollution and Climate Risk,Security,Housing,Health and Quality of Life,Mobility and Infrastructure,Social Capital and Community,"Food, Water, Amenities"
17015,Illinois,Carroll,46.51236525047558,39.59341723136496,99.49072549041928,92.16898527857464,34.08365659166029,47.56438101147998,52.31466494011007,59.48907448543322
17017,Illinois,Cass,63.25301204819277,47.27331397224911,99.82028747084614,93.77902666492432,34.99190523535099,63.04685076016134,11.783748786014892,58.72564675277743
17019,Illinois,Champaign,77.39378566899175,6.615037108744756,99.29001190262088,72.98086841353155,51.88297795556709,94.91157306856965,87.14794431854969,60.479863676406865
17021,Illinois,Christian,51.712111604311986,30.558244595030654,99.05835931649352,90.12626421450216,34.07034063283894,39.373254731616505,31.53123988345743,58.78902618336587
17023,Illinois,Clark,55.453392517438175,51.33914165859955,99.07799932543976,91.0819582693486,33.555052042972854,40.4591995035681,44.28617675623179,62.581920091578375
17025,Illinois,Clay,35.668991756499686,47.40238786705389,98.94672114120876,90.4706825481055,30.526861102921835,61.74371703381942,22.53156361281968,53.16128053794877
17027,Illinois,Clinton,82.87888395688016,23.87867053888351,99.4929150813511,86.84278235153671,39.6463193833361,31.523425380080667,62.835869213337645,67.88398528492954
17029,Illinois,Coles,51.42675967025999,19.296547273313973,99.25450377357144,82.60872839803581,42.51913125295002,87.86844554762644,52.08805438653285,48.53117369584579
17031,Illinois,Cook,88.68103994927077,0.12907389480477574,99.86380694170607,61.25893407622932,52.56266995469174,5.864101768538646,65.03722887665911,86.34579550769246
17033,Illinois,Crawford,46.544071020925806,47.370119393352695,99.04148503895138,89.8667219774051,38.39605557740618,88.05460750853243,39.36549044998382,63.97367568997503
17035,Illinois,Cumberland,46.82942295497781,55.017747660535655,99.60231711811672,94.41361991952309,31.477519232453997,45.08222153273348,42.4409193913888,64.46617162911639
17039,Illinois,De Witt,58.71908687381103,43.94966118102614,,90.30692282218226,36.30961915016204,49.17778467266521,64.74587245063127,62.28495908611357
17041,Illinois,Douglas,73.46227013316422,27.783155856727976,,89.85772012776225,36.89602453254434,48.74340676388458,57.94755584331499,59.83051916715801
17043,Illinois,Du Page,99.20735573874444,1.1616650532429817,99.86311723205073,73.15049926318225,66.96661132810767,21.96711138690661,98.08999676270638,76.50990005281136
17045,Illinois,Edgar,42.86620164870006,38.3026782833172,99.26917823192622,93.52063904659995,31.568653938599493,72.94446168166304,19.35901586273875,52.20227682453334
17047,Illinois,Edwards,36.58845909955612,58.5027428202646,98.99211334485804,93.7285543815861,31.74718147670267,43.49984486503258,49.36872774360634,52.27514625050033
17049,Illinois,Effingham,80.27901077996195,28.170377541142305,98.89516877036978,93.6571400544236,50.25944672007165,91.34346881787155,53.51246358044675,64.29885710519939
17051,Illinois,Fayette,42.35890932149651,36.205227492739596,98.7041681107137,91.44335617458611,31.84118531614136,49.02264970524356,27.45224991906766,46.6552002976817
17053,Illinois,Ford,53.963221306277745,51.210067763794775,98.87551901216376,86.55803009272759,38.21074085037948,41.017685386286075,64.29265134347686,56.05107519905225
17055,Illinois,Franklin,33.734939759036145,16.39238464020652,98.89381741082858,82.39041930936361,34.32147132374872,35.46385355259075,31.272256393654907,45.67900305537946
17057,Illinois,Fulton,44.95878249841471,30.75185543723782,98.93247811763052,91.34395473628727,31.92762461614744,28.979211914365493,33.11751375849789,61.891970048814656
17059,Illinois,Gallatin,21.052631578947366,54.211035818005804,98.6329676789565,95.1824327232185,26.40622490664015,29.630778777536463,35.54548397539657,30.971039255838942
17061,Illinois,Greene,35.732403297400126,72.70087124878994,99.41303316842604,91.78188908750678,29.01008432455184,17.995656220912196,28.1644545160246,59.010956871220515
17063,Illinois,Grundy,72.03551046290426,14.004517586318165,99.25262372642646,79.27787546045731,41.24596927573208,24.1390009308098,92.716089349304,72.70533947874007
17065,Illinois,Hamilton,47.17818642993025,53.46886092287835,98.93263966174496,98.57695220537846,29.467510071900783,23.58051504809184,27.549368727743605,54.255182339058805
17067,Illinois,Hancock,60.336081166772345,59.019038399483705,99.39851289519216,93.48185013631247,36.304047810814765,47.13000310269935,67.04435092262868,49.05393550624266
17069,Illinois,Hardin,6.626506024096386,75.73410777670216,,94.98763941158067,32.876834520780044,14.986037852932057,10.909679507931369,46.1727465375812
17071,Illinois,Henderson,33.44958782498414,67.5056469828977,99.59477102844448,94.22668821888104,38.04367858295912,32.60937015203227,37.58497895759145,62.05275795587431
17073,Illinois,Henry,60.24096385542169,28.944820909970957,99.400276660452,91.09234118494288,37.84852096694156,55.8796152652808,71.25283263191972,56.80617653696439
17075,Illinois,Iroquois,51.521876981610646,20.619554695062924,98.07731605826696,87.84454890878139,31.848687124073283,42.351846106112326,49.91906765943671,54.09903195737857
17077,Illinois,Jackson,43.43690551680406,15.004840271055178,98.61396198338726,70.81204503890113,48.123302328621854,78.12596959354639,60.82874716736808,44.22373521777215
17079,Illinois,Jasper,66.16994292961319,64.14972571797354,98.0588401088919,92.04782961374798,35.37339743509809,45.26838349363946,36.71090967950793,62.648856935771626
17081,Illinois,Jefferson,43.08814204185162,16.521458535011295,98.49571231811494,83.66220729175168,34.82130002616875,77.5364567173441,32.72903852379411,54.13776066195159
17083,Illinois,Jersey,37.00063411540901,62.02000645369474,98.43377151179492,87.02761966841592,37.49980810176627,15.110145826869385,46.64940110067983,61.244643915463655
17085,Illinois,Jo Daviess,63.09448319594166,32.4298160696999,99.16836182852632,91.06325187512856,43.210814405983086,67.39062984796773,68.306895435416,63.21993733741561
17087,Illinois,Johnson,9.258084971464807,39.851565020974505,98.13364796665618,89.40269068373645,37.42333915746307,12.441824387216883,41.307866623502754,57.77033265529514
17089,Illinois,Kane,87.285986049461,4.453049370764763,99.72149632485244,71.76006747445423,50.60497628044419,23.828730995966495,89.60828747167368,68.35497496235875
17091,Illinois,Kankakee,43.46861128725429,8.422071636011616,98.8202035197512,75.94990124146416,37.29442066899034,47.998758920260634,51.40822272580123,56.38823576620265
17093,Illinois,Kendall,95.14901712111605,9.164246531139076,99.5377399980407,76.37535352297985,47.62539693573488,10.983555693453312,98.18711557138232,73.78371018604798
17095,Illinois,Knox,45.43436905516804,19.845111326234267,98.14928541340248,82.54454086631887,35.31019464890438,79.70834626124729,33.86209129168016,48.97225489340887
17097,Illinois,Lake,94.3563728598605,3.452726686027751,99.28285649765542,72.5563394629067,61.33163918232007,16.661495501085938,84.59048235674975,72.46742466892485
17099,Illinois,La Salle,56.84844641724794,10.454985479186835,98.43736348848188,85.07814653974735,38.392977392740555,54.60750853242321,63.90417610877307,55.79058065637684
17101,Illinois,Lawrence,28.408370323398856,37.7541142303969,99.02024601020074,92.67439017203618,31.761620133537157,68.81787154824697,31.01327290385238,54.824202393048395
17103,Illinois,Lee,51.99746353836399,23.814133591481124,98.46232269170471,88.37453976181169,45.55447152919793,57.989450822215325,65.61994172871479,56.06031354088397
17105,Illinois,Livingston,58.180088776157255,18.29622458857696,98.54029354703164,87.72957486704749,38.23443809305345,66.39776605646912,55.131110391712525,58.05414403450617
17107,Illinois,Logan,53.26569435637286,25.040335592126496,98.87157090103555,89.36915847871887,38.1840583349028,60.93701520322681,53.026869537067014,57.02646338364005
17109,Illinois,Mcdonough,60.93849080532657,48.75766376250403,99.2078432401433,73.98419726051178,37.65308366510547,89.88520012410797,70.76723858853998,49.810905354784474
17111,Illinois,Mchenry,93.9441978440076,7.87350758309132,99.70825292514996,76.444605630565,52.42121757470352,11.10766366739064,95.6620265458077,70.15420237902333
17113,Illinois,Mclean,84.71781864299302,5.969667634720878,99.69046104761428,83.47911774449625,48.91627914886526,90.75395594166925,90.0615085788281,63.64935862141204
17115,Illinois,Macon,42.2003804692454,9.51919974185221,99.21204266630174,85.20163115280569,41.53285318765644,91.0021718895439,40.43379734541923,53.175668267600265
17117,Illinois,Macoupin,49.873176918199114,19.36108422071636,99.34642582210748,90.72708939103846,33.69143512441199,19.081600992863784,57.36484299125931,58.31266719989825
17119,Illinois,Madison,61.73113506658212,5.90513068731849,98.997574126591,81.52727320510066,43.434823525312446,37.046230220291655,64.71349951440595,58.71142957765032
17121,Illinois,Marion,35.7006975269499,18.618909325588902,98.44908701985852,86.34520701050947,32.215612991253565,74.74402730375427,23.049530592424738,51.78571004079708
17123,Illinois,Marshall,39.18833227647432,48.660858341400456,99.13619295128686,89.30869077400595,29.86772699041162,27.831213155445226,72.2563936549045,57.6086487641837
17125,Illinois,Mason,31.008243500317057,45.434010971281054,99.71611973846366,90.59709505823308,32.10547712414088,12.286689419795223,38.16769180964714,51.19714129370948
17127,Illinois,Massac,15.060240963855422,25.556631171345597,99.26997271153309,89.38938345351285,31.931444128428517,63.57430964939497,40.33667853674328,52.18329161500671
17129,Illinois,Menard,69.21369689283449,60.08389803162311,99.6198290540428,91.88761801878606,37.29496448745575,20.04343779087806,78.98996438977015,65.21322830235515
17131,Illinois,Mercer,53.36081166772353,76.0890609874153,98.59037425606536,89.24047753039112,30.264853427361647,20.167545764815387,59.85755908060861,62.34972183757737
17133,Illinois,Monroe,91.97844007609385,39.43207486285898,99.64372923265906,91.8767966471166,49.54922118120719,14.210363015823773,91.0974425380382,77.05334799705165
17135,Illinois,Montgomery,47.81230183893469,25.524362697644403,98.40756820020438,89.64019770607915,32.42694332612418,38.53552590753956,31.239883457429592,53.12298943919254
17137,Illinois,Morgan,57.45085605580216,22.103904485317845,99.64771329111464,89.74655290494611,36.94343671463967,75.33354017995656,43.735836840401426,50.68918184739232
17139,Illinois,Moultrie,65.69435637285986,40.755082284607944,99.35540381346893,93.2575673347665,32.480878580835835,54.080049643189575,70.7996115247653,62.834605506811904
17141,Illinois,Ogle,51.96575776791376,16.682800903517265,99.27133018149358,88.02175705396405,40.71989461643423,42.19671113869066,79.05471026222078,58.73261216662008
17143,Illinois,Peoria,51.648700063411546,6.356889319135204,98.49633011079656,79.25237882163313,49.159176077554726,89.07849829351535,46.29329880220136,53.70140679729126
17145,Illinois,Perry,40.99556119213697,25.653436592449175,99.35976220517163,92.43124173936124,36.071341787423336,39.77660564691281,30.883781158951116,50.12770366552004
17147,Illinois,Piatt,69.81610653138871,44.562762181348816,98.5660379772038,89.01596696792402,40.25461143556935,37.387527148619306,85.91777274198769,67.37992793199008
17149,Illinois,Pike,40.456563094483194,63.18167150693772,99.09312526147242,87.86467726500497,33.994285911655474,36.11542041576171,48.07381029459372,50.68685573245978
17151,Illinois,Pope,20.006341154090045,72.82994514359471,,95.41224398792924,34.34795609417022,7.291343468817885,62.51213985108449,42.58006932407643
17153,Illinois,Pulaski,2.4413443246670896,38.65763149403033,97.38715618944104,89.74126788185164,27.80738285523813,6.887992553521556,21.754613143412108,25.12930649916832
17155,Illinois,Putnam,46.63918833227648,64.40787350758309,99.20533178712884,92.76510196715664,37.46704300674091,40.30406453614644,82.45386856587893,62.92884254376968
17157,Illinois,Randolph,50.1585288522511,22.07163601161665,99.85292911891896,94.67092747685338,35.76006797010098,47.06794911573069,34.76853350598899,57.79728442814202
17159,Illinois,Richland,59.25808497146481,39.33526944175541,98.61181650031703,92.28399422864432,36.64219389974164,86.72044678870617,32.82615733247006,57.60303095923257
17161,Illinois,Rock Island,57.57767913760304,9.325588899645048,99.2882548864777,82.33124426133692,44.375353701461634,87.34098665839281,60.14891550663645,56.4338661102589
17163,Illinois,St Clair,56.46797717184528,6.550500161342368,99.20975233218984,78.12623887147298,41.90136150240473,41.11076636673906,52.120427322758175,56.58953752375293
17165,Illinois,Saline,29.3278376664553,21.781219748305904,98.9825085715996,85.73409482111077,33.46368466426766,53.800806701830595,21.495629653609583,44.04824755415084
17167,Illinois,Sangamon,80.5009511731135,8.099386898999677,98.2324122807065,83.08488612535874,51.39196001960022,89.69903816320198,71.96503722887667,61.07297858917573
17169,Illinois,Schuyler,41.629676601141405,74.83059051306873,99.45784221590247,95.0240053868522,34.85996009449985,68.22835867204468,19.261897054062803,52.30931948973505
17171,Illinois,Scott,41.37603043753963,83.12358825427557,99.328020407,96.35094566350124,29.97824317285323,47.25411107663667,27.61411460019424,47.7148529889209
17173,Illinois,Shelby,37.09575142675967,37.947725072604065,98.62165720152994,91.1719719916372,32.191662777878115,38.56655290102389,47.6205891874393,59.16693441576959
17175,Illinois,Stark,42.80279010779962,72.31364956437561,98.49786238041072,88.55791533675931,32.68254731063101,25.535215637604708,60.47264486888962,47.38397095400714
17177,Illinois,Stephenson,61.88966391883323,16.32784769280413,99.25929181977044,86.50552489429816,38.56502566226318,69.99689730065157,36.613790870831984,63.73272806568871
17179,Illinois,Tazewell,64.26759670259987,11.003549532107131,99.45440006223528,87.29098683668688,41.39764985843816,74.3717033819423,74.71673680802849,60.7543654982446
17181,Illinois,Union,21.655041217501587,35.68893191352049,98.28163976402637,90.6563092081394,36.95636735188458,23.425380080670195,24.40919391388799,43.741695020214095
17183,Illinois,Vermilion,24.128091312618896,15.295256534365926,97.71445488650367,84.1630452997779,33.324802547013704,73.44089357741234,21.333764972483003,53.91440361380075
17185,Illinois,Wabash,59.89220038046924,54.98547918683446,99.76014590608088,87.00986409194935,37.31847588937769,63.85355259075396,34.70378763353836,55.09466401454723
17187,Illinois,Warren,73.11350665821179,59.212649241690876,98.38236588084006,92.98770492701506,34.79055253155708,75.64381011479988,32.988022013596634,58.035516206722136
17189,Illinois,Washington,79.64489537095751,33.171990964827366,98.766173861374,92.06717941137792,34.68325624968205,37.26341917468198,61.05535772094529,64.64035607944159
17191,Illinois,Wayne,33.95688015218769,44.982252339464345,98.48549279381425,85.80632302189152,29.135770963440297,56.59323611542042,22.79054710262221,51.36156010465048
17193,Illinois,White,31.261889663918836,32.23620522749274,98.98807331378016,85.8868449883731,29.30192236492123,34.50201675457649,28.196827452249916,50.100352541127585
17195,Illinois,Whiteside,61.03360811667724,17.844465956760246,99.41803306808518,90.41088566486388,37.711222228302006,81.78715482469748,46.45516348332794,57.107369578562995
17197,Illinois,Will,92.99302473050096,2.968699580509842,99.54042215844233,75.10490622980113,50.06611564080946,10.238907849829346,89.51116866299773,68.37610998907657
17199,Illinois,Williamson,43.722257450856056,14.294933849628913,,83.42980512940719,44.24509583133829,64.47409246044059,49.88669472321139,54.06934953175162
17201,Illinois,Winnebago,44.57831325301205,4.582123265569538,99.27994442708298,78.92029237947162,42.49064487741825,74.40273037542663,49.33635480738103,55.70771961144829
17203,Illinois,Woodford,84.02029169308814,38.20587286221362,,90.5484681312241,42.39824273741116,48.15389388768229,89.025574619618,63.58201391504112
17037,Illinois,De Kalb,79.10589727330374,9.68054211035818,99.47192953909264,71.93245998186879,43.38857845882108,35.89823146137138,92.9750728391065,56.59913124819465
18001,Indiana,Adams,61.572606214331,33.20425943852855,99.70579574757906,87.11853497978073,31.221292511420003,64.75333540179957,31.75785043703464,53.45909317629035
18003,Indiana,Allen,64.67977171845276,5.743788318812521,99.50353217517797,83.93410990214852,43.10307291434703,79.73937325473162,57.170605373907414,56.374004730477175
18005,Indiana,Bartholomew,74.88902980342422,17.521781219748306,99.9320155878532,82.31408750669135,44.5912995064138,82.1905057399938,70.60537390741341,58.80043596791984
18007,Indiana,Benton,50.0,70.47434656340755,,84.55325176262971,27.124205066042126,30.87185851690971,61.24959533829718,58.250494304175014
18009,Indiana,Blackford,26.66455294863665,66.79574056147143,,84.41746295380925,24.752789210322614,41.91746819733167,38.52379410812561,46.91503422479091
18011,Indiana,Boone,90.42485732403296,21.716682800903516,,86.00027099552652,58.96317104836182,38.4734719205709,94.2052444156685,73.42719568122007
18013,Indiana,Brown,29.549778059606847,71.2487899322362,97.61348210734364,79.24391770560037,32.44608195620629,2.7303754266211655,70.92910326966656,62.5376365105581
18015,Indiana,Carroll,37.85668991756499,47.14424007744434,,93.83005871418858,36.13647116875873,30.654669562519388,77.88928455810942,58.38587957273791
18017,Indiana,Cass,36.68357641090679,25.233946434333653,,88.81328019525026,35.31775229213552,70.15203226807321,27.873098089996763,53.559545412402414
18019,Indiana,Clark,64.90171211160431,7.808970635688932,99.12367474549794,84.52005724271363,36.413732435972705,62.364256903506046,70.08740692780835,58.9496782933364
18021,Indiana,Clay,35.19340519974635,50.62923523717329,99.0382540026988,90.84128423256992,30.427112888341014,19.67111386906609,42.31142764648754,55.53265504462511
18023,Indiana,Clinton,54.375396322130634,28.686673120361405,99.46241043966184,91.12504585071008,31.534743169210294,68.19733167856035,33.08514082227258,63.91694259575049
18025,Indiana,Crawford,16.106531388712746,63.05259761213294,,86.85744701857082,27.82581756908708,0.24821594787465528,16.02460343153124,37.95556680871173
18027,Indiana,Daviess,57.16550412175015,28.49306227815424,,88.45924507599373,30.193748867858105,60.84393422277382,24.441566850113304,55.807733366356935
18029,Indiana,Dearborn,69.02346227013317,31.17134559535334,,87.12824440812925,36.11143897226273,9.028855103940444,69.11621884104888,60.83447113463783
18031,Indiana,Decatur,75.39632213062778,49.37076476282672,99.03761563698066,89.7107300433246,33.24037489206522,67.20446788706174,53.868565878925224,59.527626824978185
18033,Indiana,Dekalb,64.04565630944832,32.91384317521781,,91.8732477263594,33.43028965568201,72.23084083152342,56.102298478472,56.18878020952739
18035,Indiana,Delaware,40.58338617628409,12.165214585350114,99.25997661329966,78.4426668003022,35.18840323772971,75.08532423208192,56.49077371317579,47.90711200015816
18037,Indiana,Dubois,81.6423589093215,26.5892223297838,99.49324769375212,91.29280833515185,45.45882556400092,89.94725411107663,41.4049854321787,63.777689125932554
18039,Indiana,Elkhart,52.85351934051997,9.454662794449822,99.0779455146362,83.17561237218376,36.5105125394666,82.93515358361775,53.96568468760117,55.26720387670013
18041,Indiana,Fayette,16.64552948636652,42.658922232978384,,84.2709189652993,27.839843535339917,43.872168786844554,25.96309485270314,45.47710632357536
18043,Indiana,Floyd,68.38934686112873,10.196837689577283,99.18587850652123,86.73395754312769,41.029841375054126,66.18057710207881,86.30624797669148,57.68237669223494
18045,Indiana,Fountain,41.97844007609385,56.98612455630848,,91.06359589637108,28.21374859035462,29.847967731926772,45.9695694399482,55.89816029089955
18047,Indiana,Franklin,55.73874445149018,48.338173604388516,98.95502646253138,89.99522276491722,36.07803247781976,8.625504188644115,71.18808675946909,60.37431935797722
18049,Indiana,Fulton,28.947368421052634,55.59858018715714,98.56763354500988,86.2397148112007,29.476233812031445,43.7170338194229,56.13467141469731,54.39231327569045
18051,Indiana,Gibson,64.71147748890299,23.846402065182318,98.26794920400016,90.19448436516814,35.38623579951512,59.66490847036922,70.44350922628682,61.01999204941477
18053,Indiana,Grant,31.610653138871275,19.554695062923525,99.52470643521644,83.4648803618918,31.150562391044524,76.29537697797083,23.923599870508255,45.63356412091242
18055,Indiana,Greene,36.17628408370324,47.01516618263956,98.41811986912435,87.31948762823782,27.58320707029419,16.754576481538948,42.958886370993845,47.94585495183317
18057,Indiana,Hamilton,98.57324032974,5.324298160696999,99.84687834565332,87.90647852960076,60.86703853338744,31.678560347502327,98.9640660407899,76.12433033655594
18059,Indiana,Hancock,75.99873176918199,27.395934172313652,98.83780538461475,88.59659510955564,42.87469434072729,27.614024201054917,93.00744577533182,67.54906487252067
18061,Indiana,Harrison,52.25110970196576,32.94611164891901,96.81562473551683,88.87728453864689,31.23878341004543,7.074154514427562,60.37552606021366,60.30344488585926
18063,Indiana,Hendricks,88.71274571972098,9.551468215553404,99.2487768119044,87.1190166393419,46.499491143129966,33.75736891095252,95.95338297183554,66.01079263991738
18065,Indiana,Henry,33.60811667723526,33.075185543723784,99.44843235226496,89.87544652633727,31.66311738500843,40.242010549177785,45.03075428941405,51.91292442402121
18067,Indiana,Howard,27.045022194039316,18.973862536302033,99.08809913021268,86.62297352555339,37.60176200242716,84.54855724480298,49.66008416963418,51.71540060981323
18069,Indiana,Huntington,56.62650602409639,35.94707970313004,,92.41610032730668,35.629792520097084,62.05398696866274,47.07024927160893,56.23727682625363
18071,Indiana,Jackson,55.99239061509195,29.590190383994834,99.49377508646378,90.0650605669372,38.37533303190488,60.31647533354018,33.73259954677889,48.70900913866934
18073,Indiana,Jasper,48.224476854787575,41.4972571797354,,90.23061380868808,32.75095730036495,18.585169097114488,69.40757526707672,67.18354325847956
18075,Indiana,Jay,50.602409638554214,57.30880929332043,99.89809529875356,88.92738682422305,23.588993205333356,58.92026062674527,25.31563612819683,47.56120301891984
18077,Indiana,Jefferson,51.363348129359544,35.01129396579542,,87.86217441669478,36.51307210396972,63.45020167545765,62.70637746843639,52.42976226474549
18079,Indiana,Jennings,34.400760938490805,52.50080671184253,98.8496279874534,88.10759462723283,26.883178511596977,36.95314923983866,25.768857235351245,49.93811387652034
18081,Indiana,Johnson,87.12745719720989,11.39077121652146,99.6281721316845,83.86511040154846,45.26310091506207,34.03661185231151,92.06863062479766,63.35224715160539
18083,Indiana,Knox,48.4147114774889,26.621490803484992,98.59172699349112,87.17238530229152,33.386826999190745,79.30499534595097,44.60990611848495,55.05052313742038
18085,Indiana,Kosciusko,64.52124286620165,20.90997095837367,97.9875457708853,88.05253486705023,36.23983687014853,74.03040645361465,67.01197798640337,57.8693513004361
18087,Indiana,Lagrange,55.58021559923906,29.945143594707968,,91.81443915355057,27.865249507889796,45.7027614024201,60.051796697960505,54.18140195222454
18089,Indiana,Lake,52.09258084971464,3.259115843820587,99.81866459210092,77.72960268654387,38.33133281335281,25.50418864412039,56.23179022337326,52.83460716727325
18091,Indiana,La Porte,51.61699429296131,11.681187479832204,98.43736348848188,84.63671736610189,31.566788693845552,57.67918088737201,45.38685658789253,54.04233578675386
18093,Indiana,Lawrence,31.135066582117943,39.722491126169736,98.95054816445877,89.93541291883923,31.69151806970792,35.52590753955943,29.491744901262543,55.74135782832686
18095,Indiana,Madison,33.988585922637924,13.423685059696677,99.50009967656402,81.29150983400176,33.701181904852774,35.029475643810116,39.52735513111039,47.183443594630944
18097,Indiana,Marion,59.8287888395688,1.7747660535656664,,72.78726101138231,43.80067797732933,55.507291343468815,52.70314017481385,54.468140561306576
18099,Indiana,Marshall,56.024096385542165,33.52694417554049,,88.75565019560445,36.52802615361048,55.04188644120384,59.95467788928456,54.3741229897789
18101,Indiana,Martin,45.307545973367155,71.79735398515649,,87.45138714239226,29.8571925788611,14.148309028855095,20.945289737779216,53.68841156856134
18103,Indiana,Miami,39.473684210526315,30.332365279122296,99.0550133283517,89.41613774418325,30.22922381485632,63.17095873409866,40.66040789899644,50.55065339005509
18105,Indiana,Monroe,78.7571337983513,15.940626008389803,99.24208125913373,68.32614881081953,42.921780088703166,87.27893267142414,92.61897054062804,56.831151289273755
18107,Indiana,Montgomery,59.73367152821814,36.94740238786706,98.9330974878237,88.76940531123944,33.433842899245526,62.116040955631405,50.14567821301392,56.86497006868299
18109,Indiana,Morgan,44.86366518706404,21.2649241690868,,83.05852408411823,35.97202901532144,11.542041576171272,80.38200064745872,57.69293732724261
18111,Indiana,Newton,42.45402663284718,62.14908034849952,,82.17571000696122,22.66079871342668,18.92646602544214,62.18841048883134,54.75222944988878
18113,Indiana,Noble,44.61001902346227,34.81768312358825,99.05036577748564,91.8842172972316,32.52790628615106,46.757679180887365,38.55616704435093,60.04871019404544
18115,Indiana,Ohio,61.192136968928345,70.216198773798,,87.47021781189254,35.336985564174476,14.520632950667078,66.55875687924895,56.322232604125176
18117,Indiana,Orange,25.428027901078,50.17747660535656,,90.83764211035306,30.093195756889717,38.659633881476886,24.053091615409517,53.71546310966269
18119,Indiana,Owen,19.75269499048827,53.662471765085506,,88.92426967187225,24.5766345559809,3.3509152963078037,43.800582712852055,53.2271083588761
18121,Indiana,Parke,25.713379835129995,59.27718618909326,,85.98154942843632,26.46703535360678,17.65435929258456,50.7283910650696,47.97680664678554
18123,Indiana,Perry,45.78313253012048,45.1758631816715,98.7029649887174,89.21763891105208,37.54162300189534,41.669252249457024,37.2612495953383,52.08507365327587
18125,Indiana,Pike,32.656943563728596,55.3404323975476,,92.46874317277452,28.61400517796501,24.511324852621783,40.789899643897705,55.79020323336662
18127,Indiana,Porter,83.86176284083703,10.26137463697967,99.41015971481596,81.99967798240237,44.30536540721603,26.497052435618983,88.37811589511169,59.83364902337038
18129,Indiana,Posey,48.35129993658846,22.8783478541465,98.2129148858449,88.00558496107935,33.72934709281615,47.03692212224635,79.76691485917773,59.42820252012998
18131,Indiana,Pulaski,60.58972733037413,68.79638593094548,98.07678704172592,91.04624201709044,25.259061060701782,43.09649394973627,35.22175461314341,56.92514983163289
18133,Indiana,Putnam,42.61255548509829,37.2055501774766,,92.38366122196057,35.68986713885151,21.59478746509464,76.33538361929428,59.42860089119491
18135,Indiana,Randolph,36.144578313253014,48.04775734107777,,91.00553716895143,26.27258217181192,42.227738132175,29.97733894464228,50.58865371634469
18137,Indiana,Ripley,49.93658845909955,38.04453049370765,,85.10014843149072,26.58410772559614,23.859757989450827,62.93298802201359,60.209137015437406
18139,Indiana,Rush,32.403297400126824,63.665698612455635,,86.44886532204,29.3126754068824,32.82655910642259,56.06992554224668,53.77623617549657
18141,Indiana,St Joseph,62.23842739378567,6.711842529848338,98.90383996900098,79.90148225700408,43.37276152173913,76.14024201054917,56.91162188410489,53.65973149820693
18143,Indiana,Scott,24.762206721623336,53.597934817683125,99.83274734088708,84.78288370323152,23.383743386816473,35.96028544834006,30.074457753318224,46.84801888309122
18145,Indiana,Shelby,63.63348129359544,30.493707647628266,98.12335626351036,80.32724208136905,32.04651143167485,44.927086565311825,67.95079313693752,54.19028480840272
18147,Indiana,Spencer,41.471147748890296,16.65053242981607,,95.33727212930668,33.67102107463634,23.363326093701517,55.001618646811266,59.77890191147653
18149,Indiana,Starke,18.199112238427396,51.53275250080671,96.22810759749709,89.45687335438335,23.40812509158757,14.55165994415141,35.6102298478472,53.31009748221659
18151,Indiana,Steuben,54.40710209258085,54.53372055501775,98.55903973675424,88.72764634729295,36.99347054558099,65.34284827800187,54.77500809323406,55.43525234241368
18153,Indiana,Sullivan,25.808497146480654,59.63213939980639,98.01712745256296,86.61331150282516,27.182113809367213,27.893267142413904,29.58886370993849,51.982554475475425
18155,Indiana,Switzerland,35.63728598604946,68.28009035172636,,90.4555048470196,26.8705619825473,2.8234564070741612,30.527678860472644,47.14289777664094
18157,Indiana,Tippecanoe,82.72035510462904,8.970635688931914,99.13974537376808,73.8940873745154,40.0412685384564,95.03568104250698,79.86403366785368,50.12856901306182
18159,Indiana,Tipton,47.622067216233354,64.08518877057115,,94.83527143743096,35.027154036608124,38.07012100527459,75.13758497895759,58.05621279637621
18161,Indiana,Union,34.17882054533925,70.28073572120039,,90.34517959738577,31.61798033236461,31.337263419174676,62.997733894464226,59.32041246446949
18163,Indiana,Vanderburgh,57.95814838300571,2.2265246853823815,98.30087405726792,79.28125629046681,39.940396244850895,85.97579894508222,59.98705082550987,52.594812833997125
18165,Indiana,Vermillion,34.971464806594796,55.27589545014521,,88.82822128393418,31.63951494834952,37.57368910952529,38.62091291680155,54.5973052132476
18167,Indiana,Vigo,41.91502853519341,9.422394320748628,97.66163069082045,75.4185494936989,36.59047079274465,85.88271796462922,45.613467141469734,43.285848980280186
18169,Indiana,Wabash,46.797717184527585,36.979670861568245,,90.43897145216378,33.944395709730784,69.31430344399628,36.19294269990288,57.145612388641375
18171,Indiana,Warren,44.13443246670894,73.21716682800904,,91.3342612963051,32.36670217331448,27.272727272727266,36.67853674328261,59.31443678322394
18173,Indiana,Warrick,72.47939124920735,1.452081316553727,95.38179495006216,90.3116767546859,50.40084418098275,56.00372323921812,86.17675623179022,65.99752146133204
18175,Indiana,Washington,26.506024096385545,46.886092287834785,97.93928579450898,86.43442200944541,21.1988480406313,14.675767918088738,23.955972806733573,53.922564516883064
18177,Indiana,Wayne,40.01268230818009,10.713133268796387,,82.90770967524513,37.27744929683674,81.29072292894818,39.46260925865976,44.797943395552736
18179,Indiana,Wells,73.68421052631578,53.501129396579536,99.5610060309448,91.8016682915255,33.88742469455909,60.81290722928948,52.76788604726449,55.37650815547825
